@relation 'Weather-Dated-weka.filters.unsupervised.attribute.Remove-R1-2,6,8,10,12-weka.filters.unsupervised.attribute.Remove-R6-7'

@attribute ELEVATION numeric
@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute MONTH numeric
@attribute TPCP_CLASS {Medium,High,Low,None}

@data
1094.2,31.483,-111.5436,1,None
1094.2,31.483,-111.5436,2,Low
1094.2,31.483,-111.5436,3,High
1094.2,31.483,-111.5436,4,None
1094.2,31.483,-111.5436,5,None
1094.2,31.483,-111.5436,6,None
1094.2,31.483,-111.5436,7,High
1755.6,35.0681,-109.7689,1,Low
1755.6,35.0681,-109.7689,2,Low
1755.6,35.068,-109.7688,3,Low
1755.6,35.068,-109.7688,4,Medium
1755.6,35.068,-109.7688,5,Low
1755.6,35.068,-109.7688,6,Low
1755.6,35.068,-109.7688,7,High
1755.6,35.068,-109.7688,8,Medium
1755.6,35.068,-109.7688,9,High
1755.6,35.068,-109.7688,10,High
1755.6,35.068,-109.7688,11,Medium
1755.6,35.068,-109.7688,12,Medium
1755.6,35.068,-109.7688,1,Low
1755.6,35.068,-109.7688,2,Low
1755.6,35.068,-109.7688,3,Low
1755.6,35.068,-109.7688,4,Low
1755.6,35.068,-109.7688,5,None
1755.6,35.068,-109.7688,6,Medium
1755.6,35.068,-109.7688,7,Medium
1755.6,35.068,-109.7688,8,High
1755.6,35.068,-109.7688,9,Medium
1755.6,35.068,-109.7688,10,Low
1755.6,35.068,-109.7688,11,Medium
1755.6,35.068,-109.7688,12,Medium
1755.6,35.068,-109.7688,1,Medium
1755.6,35.068,-109.7688,2,Low
1755.6,35.068,-109.7688,3,Medium
1755.6,35.068,-109.7688,4,Medium
1755.6,35.068,-109.7688,5,Low
1755.6,35.068,-109.7688,6,Low
1755.6,35.068,-109.7688,7,High
1755.6,35.068,-109.7688,8,High
1755.6,35.068,-109.7688,9,Medium
1755.6,35.068,-109.7688,10,Medium
1755.6,35.068,-109.7688,11,High
1755.6,35.068,-109.7688,12,Low
1755.6,35.068,-109.7688,1,None
1755.6,35.068,-109.7688,2,Low
1755.6,35.068,-109.7688,3,High
1755.6,35.068,-109.7688,4,Medium
1755.6,35.068,-109.7688,5,Low
1755.6,35.068,-109.7688,6,Low
1755.6,35.068,-109.7688,7,High
1615.4,32.0061,-109.3572,1,Medium
1615.4,32.0061,-109.3572,2,Medium
1615.4,32.0061,-109.3572,3,Low
1615.4,32.0061,-109.3572,4,Low
1615.4,32.0061,-109.3572,5,None
1615.4,32.0061,-109.3572,6,Low
1615.4,32.0061,-109.3572,7,High
1615.4,32.0061,-109.3572,8,High
1615.4,32.0061,-109.3572,9,High
1615.4,32.0061,-109.3572,10,Medium
1615.4,32.0061,-109.3572,11,High
1615.4,32.0061,-109.3572,12,High
1615.4,32.0061,-109.3572,1,Medium
1615.4,32.0061,-109.3572,2,Medium
1615.4,32.0061,-109.3572,3,Low
1615.4,32.0061,-109.3572,4,Low
1615.4,32.0061,-109.3572,5,Low
1615.4,32.0061,-109.3572,6,Medium
1615.4,32.0061,-109.3572,7,High
1615.4,32.0061,-109.3572,8,High
1615.4,32.0061,-109.3572,9,High
1615.4,32.0061,-109.3572,10,Low
1615.4,32.0061,-109.3572,11,Medium
1615.4,32.0061,-109.3572,12,High
1615.4,32.0061,-109.3572,1,High
1615.4,32.0061,-109.3572,2,Low
1615.4,32.0061,-109.3572,3,Medium
1615.4,32.0061,-109.3572,4,None
1615.4,32.0061,-109.3572,5,Low
1615.4,32.0061,-109.3572,6,Low
1615.4,32.0061,-109.3572,7,High
1615.4,32.0061,-109.3572,8,High
1615.4,32.0061,-109.3572,9,High
1615.4,32.0061,-109.3572,10,Low
1615.4,32.0061,-109.3572,11,Medium
1615.4,32.0061,-109.3572,12,Medium
1615.4,32.0061,-109.3572,1,Low
1615.4,32.0061,-109.3572,2,Low
1615.4,32.0061,-109.3572,3,High
1615.4,32.0061,-109.3572,4,Low
1615.4,32.0061,-109.3572,5,Low
1615.4,32.0061,-109.3572,6,Low
1615.4,32.0061,-109.3572,7,High
173.1,33.0772,-113.0316,1,None
173.1,33.0772,-113.0316,2,Medium
173.1,33.0772,-113.0316,3,Low
173.1,33.0772,-113.0316,4,Medium
173.1,33.0772,-113.0316,5,None
173.1,33.0772,-113.0316,6,None
173.1,33.0772,-113.0316,7,Low
173.1,33.0772,-113.0316,8,Low
173.1,33.0772,-113.0316,9,Low
173.1,33.0772,-113.0316,10,Low
173.1,33.0772,-113.0316,11,Medium
173.1,33.0772,-113.0316,12,Medium
173.1,33.0772,-113.0316,1,None
173.1,33.0772,-113.0316,2,Low
173.1,33.0772,-113.0316,3,Medium
173.1,33.0772,-113.0316,4,Low
173.1,33.0772,-113.0316,5,None
173.1,33.0772,-113.0316,6,None
173.1,33.0772,-113.0316,7,High
173.1,33.0772,-113.0316,8,High
173.1,33.0772,-113.0316,9,Medium
173.1,33.0772,-113.0316,10,None
173.1,33.0772,-113.0316,11,None
173.1,33.0772,-113.0316,12,Medium
173.1,33.0772,-113.0316,1,Medium
173.1,33.0772,-113.0316,2,Low
173.1,33.0772,-113.0316,3,Low
173.1,33.0772,-113.0316,4,None
173.1,33.0772,-113.0316,5,None
173.1,33.0772,-113.0316,6,None
173.1,33.0772,-113.0316,7,Medium
173.1,33.0772,-113.0316,8,High
173.1,33.0772,-113.0316,9,High
173.1,33.0772,-113.0316,10,Low
173.1,33.0772,-113.0316,11,Low
173.1,33.0772,-113.0316,12,Low
173.1,33.0772,-113.0316,1,None
173.1,33.0772,-113.0316,2,None
173.1,33.0772,-113.0316,3,Medium
173.1,33.0772,-113.0316,4,None
173.1,33.0772,-113.0316,5,None
173.1,33.0772,-113.0316,6,None
173.1,33.0772,-113.0316,7,High
128,34.1547,-114.2897,1,Low
128,34.1547,-114.2897,2,High
128,34.1547,-114.2897,3,None
128,34.1547,-114.2897,4,Low
128,34.1547,-114.2897,5,None
128,34.1547,-114.2897,6,None
128,34.1547,-114.2897,7,Medium
128,34.1547,-114.2897,8,Low
128,34.1547,-114.2897,9,Medium
128,34.1547,-114.2897,10,None
128,34.1547,-114.2897,11,None
128,34.1547,-114.2897,12,None
128,34.1547,-114.2897,1,Low
128,34.1547,-114.2897,2,Medium
128,34.1547,-114.2897,3,None
128,34.1547,-114.2897,4,Low
128,34.1547,-114.2897,5,None
128,34.1547,-114.2897,6,None
128,34.1547,-114.2897,7,Medium
128,34.1547,-114.2897,8,Low
128,34.1547,-114.2897,9,Low
128,34.1547,-114.2897,10,None
128,34.1547,-114.2897,11,None
128,34.1547,-114.2897,12,None
128,34.1547,-114.2897,1,Medium
128,34.1547,-114.2897,2,Low
128,34.1547,-114.2897,3,None
128,34.1547,-114.2897,4,Low
128,34.1547,-114.2897,5,None
128,34.1547,-114.2897,6,None
128,34.1547,-114.2897,7,High
128,34.1547,-114.2897,8,Low
128,34.1547,-114.2897,9,Low
128,34.1547,-114.2897,10,None
128,34.1547,-114.2897,11,None
128,34.1547,-114.2897,12,None
128,34.1547,-114.2897,1,Low
128,34.1547,-114.2897,2,None
128,34.1547,-114.2897,3,None
128,34.1547,-114.2897,4,Low
128,34.1547,-114.2897,5,None
128,34.1547,-114.2897,6,None
128,34.1547,-114.2897,7,High
1100.3,32.2713,-109.2255,1,Low
1100.3,32.2713,-109.2255,2,Low
1100.3,32.2713,-109.2255,3,Medium
1100.3,32.2713,-109.2255,4,None
1100.3,32.2713,-109.2255,5,None
1100.3,32.2713,-109.2255,6,Medium
1100.3,32.2713,-109.2255,7,High
1100.3,32.2713,-109.2255,8,High
1100.3,32.2713,-109.2255,9,Medium
1100.3,32.2713,-109.2255,10,Low
1100.3,32.2713,-109.2255,11,Medium
1100.3,32.2713,-109.2255,12,High
1100.3,32.2713,-109.2255,1,Low
1100.3,32.2713,-109.2255,2,Medium
1100.3,32.2713,-109.2255,3,Medium
1100.3,32.2713,-109.2255,4,Low
1100.3,32.2713,-109.2255,5,Low
1100.3,32.2713,-109.2255,6,None
1100.3,32.2713,-109.2255,7,High
1100.3,32.2713,-109.2255,8,High
1100.3,32.2713,-109.2255,9,Medium
1100.3,32.2713,-109.2255,10,None
1100.3,32.2713,-109.2255,11,Low
1100.3,32.2713,-109.2255,12,Low
1100.3,32.2713,-109.2255,1,Medium
1100.3,32.2713,-109.2255,2,Medium
1100.3,32.2713,-109.2255,3,Low
1100.3,32.2713,-109.2255,4,Low
1100.3,32.2713,-109.2255,5,None
1100.3,32.2713,-109.2255,6,Medium
1100.3,32.2713,-109.2255,7,High
1100.3,32.2713,-109.2255,8,High
1100.3,32.2713,-109.2255,9,High
1100.3,32.2713,-109.2255,10,Low
1100.3,32.2713,-109.2255,11,High
1100.3,32.2713,-109.2255,12,Medium
1100.3,32.2713,-109.2255,1,Low
1100.3,32.2713,-109.2255,2,Medium
1100.3,32.2713,-109.2255,3,Medium
1100.3,32.2713,-109.2255,4,Low
1100.3,32.2713,-109.2255,5,None
1100.3,32.2713,-109.2255,6,None
1100.3,32.2713,-109.2255,7,High
1065.3,31.5716,-111.5055,1,None
1065.3,31.5716,-111.5055,2,Low
1065.3,31.5716,-111.5055,3,Medium
1065.3,31.5716,-111.5055,4,Medium
1065.3,31.5716,-111.5055,5,None
1065.3,31.5716,-111.5055,6,None
1065.3,31.5716,-111.5055,7,High
1065.3,31.5716,-111.5055,8,High
1065.3,31.5716,-111.5055,9,Medium
1065.3,31.5716,-111.5055,10,Medium
1065.3,31.5716,-111.5055,11,High
1065.3,31.5716,-111.5055,12,Medium
1065.3,31.5716,-111.5055,9,High
1065.3,31.5716,-111.5055,10,Medium
1065.3,31.5716,-111.5055,11,Medium
1065.3,31.5716,-111.5055,12,Low
1065.3,31.5716,-111.5055,1,Low
1065.3,31.5716,-111.5055,2,Low
1065.3,31.5716,-111.5055,3,Medium
1065.3,31.5716,-111.5055,4,None
1065.3,31.5716,-111.5055,5,Low
1065.3,31.5716,-111.5055,6,High
1065.3,31.5716,-111.5055,7,High
1447.8,34.7569,-112.4567,1,Low
1447.8,34.7569,-112.4567,2,Low
1447.8,34.7569,-112.4567,3,Medium
1447.8,34.7569,-112.4567,4,Low
1447.8,34.7569,-112.4567,5,Low
1447.8,34.7569,-112.4567,6,None
1447.8,34.7569,-112.4567,7,High
1447.8,34.7569,-112.4567,8,High
1447.8,34.7569,-112.4567,9,High
1447.8,34.7569,-112.4567,10,Medium
1447.8,34.7569,-112.4567,11,Medium
1447.8,34.7569,-112.4567,12,High
1447.8,34.7569,-112.4567,1,Low
1447.8,34.7569,-112.4567,2,Low
1447.8,34.7569,-112.4567,3,High
1447.8,34.7569,-112.4567,4,Medium
1447.8,34.7569,-112.4567,5,None
1447.8,34.7569,-112.4567,6,None
1447.8,34.7569,-112.4567,7,Medium
1447.8,34.7569,-112.4567,8,Medium
1447.8,34.7569,-112.4567,9,Medium
1447.8,34.7569,-112.4567,10,Low
1447.8,34.7569,-112.4567,11,Low
1447.8,34.7569,-112.4567,12,Medium
1447.8,34.7569,-112.4567,1,Low
1447.8,34.7569,-112.4567,2,Low
1447.8,34.7569,-112.4567,3,Low
1447.8,34.7569,-112.4567,4,Low
1447.8,34.7569,-112.4567,5,None
1447.8,34.7569,-112.4567,6,High
1447.8,34.7569,-112.4567,7,High
1447.8,34.7569,-112.4567,8,Medium
1447.8,34.7569,-112.4567,9,Low
1447.8,34.7569,-112.4567,10,Medium
1447.8,34.7569,-112.4567,11,Medium
1447.8,34.7569,-112.4567,12,Medium
1447.8,34.7569,-112.4567,1,None
1447.8,34.7569,-112.4567,2,Low
1447.8,34.7569,-112.4567,3,Low
1447.8,34.7569,-112.4567,4,Medium
1447.8,34.7569,-112.4567,5,Low
1447.8,34.7569,-112.4567,6,Medium
1447.8,34.7569,-112.4567,7,Medium
1301.5,36.9208,-111.4483,1,None
1301.5,36.9208,-111.4483,2,Low
1301.5,36.9208,-111.4483,3,Medium
1301.5,36.9208,-111.4483,4,Low
1301.5,36.9208,-111.4483,5,Low
1301.5,36.9208,-111.4483,6,None
1301.5,36.9208,-111.4483,7,High
1301.5,36.9208,-111.4483,8,Low
1301.5,36.9208,-111.4483,9,High
1301.5,36.9208,-111.4483,10,Medium
1301.5,36.9208,-111.4483,11,Medium
1301.5,36.9208,-111.4483,12,Medium
705.6,32.258,-111.0052,1,Low
705.6,32.258,-111.0052,2,Low
705.6,32.258,-111.0052,3,Low
705.6,32.258,-111.0052,4,Low
705.6,32.258,-111.0052,5,None
705.6,32.258,-111.0052,6,Low
705.6,32.258,-111.0052,7,High
705.6,32.258,-111.0052,8,Medium
705.6,32.258,-111.0052,9,High
705.6,32.258,-111.0052,10,Low
705.6,32.258,-111.0052,11,Medium
705.6,32.258,-111.0052,12,None
705.6,32.258,-111.0052,1,None
705.6,32.258,-111.0052,2,Low
705.6,32.258,-111.0052,3,Medium
705.6,32.258,-111.0052,4,Low
705.6,32.258,-111.0052,5,Low
705.6,32.258,-111.0052,6,Medium
705.6,32.258,-111.0052,7,Medium
705.6,32.258,-111.0052,8,High
705.6,32.258,-111.0052,9,Medium
705.6,32.258,-111.0052,10,Low
705.6,32.258,-111.0052,11,Medium
705.6,32.258,-111.0052,12,None
136.9,34.5031,-114.3604,1,Low
136.9,34.5031,-114.3604,2,Medium
136.9,34.5031,-114.3604,3,Low
136.9,34.5031,-114.3604,4,Low
136.9,34.5031,-114.3604,5,Low
136.9,34.5031,-114.3604,6,None
136.9,34.5031,-114.3604,7,Medium
136.9,34.5031,-114.3604,8,Medium
136.9,34.5031,-114.3604,9,Medium
136.9,34.5031,-114.3604,10,Low
136.9,34.5031,-114.3604,11,Low
136.9,34.5031,-114.3604,12,Medium
136.9,34.5031,-114.3604,1,Low
136.9,34.5031,-114.3604,2,None
136.9,34.5031,-114.3604,3,Low
136.9,34.5031,-114.3604,4,Low
136.9,34.5031,-114.3604,5,None
136.9,34.5031,-114.3604,6,None
136.9,34.5031,-114.3604,7,Medium
136.9,34.5031,-114.3604,8,Medium
136.9,34.5031,-114.3604,9,Low
136.9,34.5031,-114.3604,10,Medium
136.9,34.5031,-114.3604,11,Low
136.9,34.5031,-114.3604,12,High
136.9,34.5031,-114.3604,1,Low
136.9,34.5031,-114.3604,2,Low
136.9,34.5031,-114.3604,3,Low
136.9,34.5031,-114.3604,4,None
136.9,34.5031,-114.3604,5,None
136.9,34.5031,-114.3604,6,None
136.9,34.5031,-114.3604,7,Low
136.9,34.5031,-114.3604,8,Medium
136.9,34.5031,-114.3604,9,Medium
136.9,34.5031,-114.3604,10,None
136.9,34.5031,-114.3604,11,Medium
136.9,34.5031,-114.3604,12,Medium
136.9,34.5031,-114.3604,1,None
136.9,34.5031,-114.3604,2,Low
136.9,34.5031,-114.3604,3,Low
136.9,34.5031,-114.3604,4,Low
136.9,34.5031,-114.3604,5,Low
136.9,34.5031,-114.3604,6,None
136.9,34.5031,-114.3604,7,Low
1664.2,31.9353,-109.2186,1,Low
1664.2,31.9352,-109.2187,2,Medium
1664.2,31.9352,-109.2187,3,None
1664.2,31.9352,-109.2187,4,Low
1664.2,31.9352,-109.2187,5,None
1664.2,31.9352,-109.2187,6,Low
1664.2,31.9352,-109.2187,7,High
1664.2,31.9352,-109.2187,8,High
1664.2,31.9352,-109.2187,9,High
1664.2,31.9352,-109.2187,10,High
1664.2,31.9352,-109.2187,11,High
1664.2,31.9352,-109.2187,12,High
1664.2,31.9352,-109.2187,1,Medium
1664.2,31.9352,-109.2187,2,Medium
1664.2,31.9352,-109.2187,3,Medium
1664.2,31.9352,-109.2187,4,Medium
1664.2,31.9352,-109.2187,5,Low
1664.2,31.9352,-109.2187,6,None
1664.2,31.9352,-109.2187,7,High
1664.2,31.9352,-109.2187,8,High
1664.2,31.9352,-109.2187,9,High
1664.2,31.9352,-109.2187,10,None
1664.2,31.9352,-109.2187,11,Medium
1664.2,31.9352,-109.2187,12,High
1664.2,31.9352,-109.2187,1,High
1664.2,31.9352,-109.2187,2,Medium
1664.2,31.9352,-109.2187,3,Medium
1664.2,31.9352,-109.2187,4,Low
1664.2,31.9352,-109.2187,5,None
1664.2,31.9352,-109.2187,6,Low
1664.2,31.9352,-109.2187,7,High
1664.2,31.9352,-109.2187,8,High
1664.2,31.9352,-109.2187,9,High
1664.2,31.9352,-109.2187,10,None
1664.2,31.9352,-109.2187,11,High
1664.2,31.9352,-109.2187,12,Medium
1664.2,31.9352,-109.2187,1,Low
1664.2,31.9352,-109.2187,2,Low
1664.2,31.9352,-109.2187,3,High
1664.2,31.9352,-109.2187,4,Medium
1664.2,31.9352,-109.2187,5,Low
1664.2,31.9352,-109.2187,6,Low
1664.2,31.9352,-109.2187,7,High
1165.9,31.6036,-111.6022,1,None
1165.9,31.6036,-111.6022,2,Medium
1165.9,31.6036,-111.6022,3,Low
1165.9,31.6036,-111.6022,4,Medium
1165.9,31.6036,-111.6022,5,None
1165.9,31.6036,-111.6022,6,None
1165.9,31.6036,-111.6022,7,High
1165.9,31.6036,-111.6022,8,High
1165.9,31.6036,-111.6022,9,Medium
1165.9,31.6036,-111.6022,10,Low
1165.9,31.6036,-111.6022,11,High
1165.9,31.6036,-111.6022,12,High
1165.9,31.6036,-111.6022,1,Low
1165.9,31.6036,-111.6022,2,Medium
1165.9,31.6036,-111.6022,3,Medium
1165.9,31.6036,-111.6022,4,Medium
1165.9,31.6036,-111.6022,5,Medium
1165.9,31.6036,-111.6022,6,Low
1165.9,31.6036,-111.6022,7,High
1165.9,31.6036,-111.6022,8,High
1165.9,31.6036,-111.6022,9,High
1165.9,31.6036,-111.6022,10,None
1165.9,31.6036,-111.6022,11,Low
1165.9,31.6036,-111.6022,12,High
1165.9,31.6036,-111.6022,1,Low
1165.9,31.6036,-111.6022,2,High
1165.9,31.6036,-111.6022,3,Low
1165.9,31.6036,-111.6022,4,None
1165.9,31.6036,-111.6022,5,None
1165.9,31.6036,-111.6022,6,None
1165.9,31.6036,-111.6022,7,High
1165.9,31.6036,-111.6022,8,High
1165.9,31.6036,-111.6022,9,High
1165.9,31.6036,-111.6022,10,None
1165.9,31.6036,-111.6022,11,High
1165.9,31.6036,-111.6022,12,High
1165.9,31.6036,-111.6022,1,Low
1165.9,31.6036,-111.6022,2,Low
1165.9,31.6036,-111.6022,3,High
1165.9,31.6036,-111.6022,4,Low
1165.9,31.6036,-111.6022,5,None
1165.9,31.6036,-111.6022,6,None
1165.9,31.6036,-111.6022,7,High
2453.6,33.8492,-109.1469,1,None
2453.6,33.8492,-109.1469,2,Low
2453.6,33.8492,-109.1469,3,Low
2453.6,33.8492,-109.1469,4,Low
2453.6,33.8492,-109.1469,5,Low
2453.6,33.8492,-109.1469,6,None
2453.6,33.8492,-109.1469,7,High
2453.6,33.8492,-109.1469,8,High
2453.6,33.8492,-109.1469,9,High
2453.6,33.8492,-109.1469,10,Medium
2453.6,33.8492,-109.1469,11,Medium
2453.6,33.8492,-109.1469,12,Medium
2453.6,33.8492,-109.1469,1,Low
2453.6,33.8492,-109.1469,2,Low
2453.6,33.8492,-109.1469,3,Low
2453.6,33.8492,-109.1469,4,Low
2453.6,33.8492,-109.1469,5,Low
2453.6,33.8492,-109.1469,6,High
2453.6,33.8492,-109.1469,7,High
2453.6,33.8492,-109.1469,8,Medium
2453.6,33.8492,-109.1469,9,Medium
2453.6,33.8492,-109.1469,10,Medium
2453.6,33.8492,-109.1469,11,Medium
2453.6,33.8492,-109.1469,12,Medium
2453.6,33.8492,-109.1469,1,Medium
2453.6,33.8492,-109.1469,2,Medium
2453.6,33.8492,-109.1469,3,Medium
2453.6,33.8492,-109.1469,4,High
2453.6,33.8492,-109.1469,5,Low
2453.6,33.8492,-109.1469,6,High
2453.6,33.8492,-109.1469,7,High
2453.6,33.8492,-109.1469,8,High
2453.6,33.8492,-109.1469,9,High
2453.6,33.8492,-109.1469,10,Medium
2453.6,33.8492,-109.1469,11,High
2453.6,33.8492,-109.1469,12,Low
2453.6,33.8492,-109.1469,1,Low
2453.6,33.8492,-109.1469,2,Medium
2453.6,33.8492,-109.1469,3,Medium
2453.6,33.8492,-109.1469,4,Low
2453.6,33.8492,-109.1469,5,Low
2453.6,33.8492,-109.1469,6,High
2453.6,33.8492,-109.1469,7,High
519.7,33.5544,-111.4425,1,None
519.7,33.5544,-111.4425,2,High
519.7,33.5544,-111.4425,3,Low
519.7,33.5544,-111.4425,4,Low
519.7,33.5544,-111.4425,5,None
519.7,33.5544,-111.4425,6,None
519.7,33.5544,-111.4425,7,Medium
519.7,33.5544,-111.4425,8,Medium
519.7,33.5544,-111.4425,9,None
519.7,33.5544,-111.4425,10,Low
519.7,33.5544,-111.4425,11,None
519.7,33.5544,-111.4425,12,None
519.7,33.5544,-111.4425,1,None
519.7,33.5544,-111.4425,2,Medium
519.7,33.5544,-111.4425,3,Low
519.7,33.5544,-111.4425,4,Low
519.7,33.5544,-111.4425,5,None
519.7,33.5544,-111.4425,6,None
519.7,33.5544,-111.4425,7,Medium
519.7,33.5544,-111.4425,8,High
519.7,33.5544,-111.4425,9,None
519.7,33.5544,-111.4425,10,Low
519.7,33.5544,-111.4425,11,None
519.7,33.5544,-111.4425,12,None
519.7,33.5544,-111.4425,1,None
519.7,33.5544,-111.4425,2,Medium
519.7,33.5544,-111.4425,3,Medium
519.7,33.5544,-111.4425,4,Medium
519.7,33.5544,-111.4425,5,None
519.7,33.5544,-111.4425,6,None
519.7,33.5544,-111.4425,7,Medium
519.7,33.5544,-111.4425,8,Medium
519.7,33.5544,-111.4425,9,None
519.7,33.5544,-111.4425,10,Low
519.7,33.5544,-111.4425,11,None
519.7,33.5544,-111.4425,12,None
519.7,33.5544,-111.4425,1,None
519.7,33.5544,-111.4425,2,Medium
519.7,33.5544,-111.4425,3,Low
519.7,33.5544,-111.4425,4,Low
519.7,33.5544,-111.4425,5,None
519.7,33.5544,-111.4425,6,None
519.7,33.5544,-111.4425,7,High
541,33.2742,-113.9653,1,Low
541,33.2742,-113.9653,2,Medium
541,33.2742,-113.9653,3,Low
541,33.2742,-113.9653,4,Low
541,33.2742,-113.9653,5,None
541,33.2742,-113.9653,6,None
541,33.2742,-113.9653,7,Medium
541,33.2742,-113.9653,8,Low
541,33.2742,-113.9653,9,Low
541,33.2742,-113.9653,10,Low
541,33.2742,-113.9653,11,Medium
541,33.2742,-113.9653,12,Medium
541,33.2742,-113.9653,1,Low
541,33.2742,-113.9653,2,Low
541,33.2742,-113.9653,3,Low
541,33.2742,-113.9653,4,Low
541,33.2742,-113.9653,5,None
541,33.2742,-113.9653,6,None
541,33.2742,-113.9653,7,High
541,33.2742,-113.9653,8,High
541,33.2742,-113.9653,9,High
541,33.2742,-113.9653,10,Low
541,33.2742,-113.9653,11,Medium
541,33.2742,-113.9653,12,Medium
541,33.2742,-113.9653,1,High
541,33.2742,-113.9653,2,Low
541,33.2742,-113.9653,3,Low
541,33.2742,-113.9653,4,None
541,33.2742,-113.9653,5,None
541,33.2742,-113.9653,6,None
541,33.2742,-113.9653,7,High
541,33.2742,-113.9653,8,Low
541,33.2742,-113.9653,9,High
541,33.2742,-113.9653,10,Low
541,33.2742,-113.9653,11,Medium
541,33.2742,-113.9653,12,High
541,33.2742,-113.9653,1,Low
541,33.2742,-113.9653,2,Low
541,33.2742,-113.9653,3,Low
541,33.2742,-113.9653,4,Low
541,33.2742,-113.9653,5,None
541,33.2742,-113.9653,6,None
541,33.2742,-113.9653,7,High
978.4,36.8644,-111.6022,1,None
978.4,36.8644,-111.6022,2,None
978.4,36.8644,-111.6022,3,Medium
978.4,36.8644,-111.6022,4,Low
978.4,36.8644,-111.6022,5,Low
978.4,36.8644,-111.6022,6,Low
978.4,36.8644,-111.6022,7,Medium
978.4,36.8644,-111.6022,8,Medium
978.4,36.8644,-111.6022,9,Medium
978.4,36.8644,-111.6022,10,Medium
978.4,36.8644,-111.6022,11,Medium
978.4,36.8644,-111.6022,12,Medium
2522.2,34.0219,-109.4519,1,None
2522.2,34.0219,-109.4519,2,Medium
2522.2,34.0219,-109.4519,3,None
2522.2,34.0219,-109.4519,4,None
2522.2,34.0219,-109.4519,5,None
2522.2,34.0219,-109.4519,6,None
2522.2,34.0219,-109.4519,7,None
2522.2,34.0219,-109.4519,8,None
2522.2,34.0219,-109.4519,9,None
2522.2,34.0219,-109.4519,10,None
2522.2,34.0219,-109.4519,11,None
2522.2,34.0219,-109.4519,12,None
539.5,32.3697,-112.86,1,None
539.5,32.3697,-112.86,2,Medium
539.5,32.3697,-112.86,3,Medium
539.5,32.3697,-112.86,4,Low
539.5,32.3697,-112.86,5,None
539.5,32.3697,-112.86,6,None
539.5,32.3697,-112.86,7,Medium
539.5,32.3697,-112.86,8,High
539.5,32.3697,-112.86,9,Medium
539.5,32.3697,-112.86,10,Medium
539.5,32.3697,-112.86,11,High
539.5,32.3697,-112.86,12,Medium
539.5,32.3697,-112.86,1,Low
539.5,32.3697,-112.86,2,Low
539.5,32.3697,-112.86,3,Medium
539.5,32.3697,-112.86,4,None
533.7,32.3698,-112.8599,5,None
533.7,32.3698,-112.8599,6,None
533.7,32.3698,-112.8599,7,High
533.7,32.3698,-112.8599,8,Medium
533.7,32.3698,-112.8599,9,High
533.7,32.3698,-112.8599,10,Low
533.7,32.3698,-112.8599,11,None
533.7,32.3698,-112.8599,12,Medium
533.7,32.3698,-112.8599,1,Medium
533.7,32.3698,-112.8599,2,Medium
533.7,32.3698,-112.8599,3,Low
533.7,32.3698,-112.8599,4,None
533.7,32.3698,-112.8599,5,None
533.7,32.3698,-112.8599,6,None
533.7,32.3698,-112.8599,7,High
533.7,32.3698,-112.8599,8,High
533.7,32.3698,-112.8599,9,High
533.7,32.3698,-112.8599,10,None
533.7,32.3698,-112.8599,11,High
533.7,32.3698,-112.8599,12,Low
533.7,32.3698,-112.8599,1,None
533.7,32.3698,-112.8599,2,None
533.7,32.3698,-112.8599,3,Medium
533.7,32.3698,-112.8599,4,None
533.7,32.3698,-112.8599,5,None
533.7,32.3698,-112.8599,6,None
533.7,32.3698,-112.8599,7,High
1687.1,35.0364,-111.0231,1,None
1687.1,35.0364,-111.0231,2,Medium
1687.1,35.0364,-111.0231,3,Low
1687.1,35.0364,-111.0231,4,Low
1687.1,35.0364,-111.0231,5,Medium
1687.1,35.0364,-111.0231,6,None
1687.1,35.0364,-111.0231,7,High
1687.1,35.0364,-111.0231,8,Medium
1687.1,35.0364,-111.0231,9,High
1687.1,35.0364,-111.0231,10,High
1687.1,35.0364,-111.0231,11,Medium
1687.1,35.0364,-111.0231,12,High
1687.1,35.0364,-111.0231,1,Low
1687.1,35.0364,-111.0231,2,Low
1687.1,35.0364,-111.0231,3,Medium
1687.1,35.0364,-111.0231,4,Medium
1687.1,35.0364,-111.0231,5,None
1687.1,35.0364,-111.0231,6,Medium
1687.1,35.0364,-111.0231,7,High
1687.1,35.0364,-111.0231,8,High
1687.1,35.0364,-111.0231,9,Medium
1687.1,35.0364,-111.0231,10,Low
1687.1,35.0364,-111.0231,11,Medium
1687.1,35.0364,-111.0231,12,Medium
1687.1,35.0364,-111.0231,1,Medium
1687.1,35.0364,-111.0231,2,Medium
1687.1,35.0364,-111.0231,3,Low
1687.1,35.0364,-111.0231,4,Medium
1687.1,35.0364,-111.0231,5,None
1687.1,35.0364,-111.0231,6,None
1687.1,35.0364,-111.0231,7,High
1687.1,35.0364,-111.0231,8,High
1687.1,35.0364,-111.0231,9,High
1687.1,35.0364,-111.0231,10,Low
1687.1,35.0364,-111.0231,11,High
1687.1,35.0364,-111.0231,12,Low
1687.1,35.0364,-111.0231,1,None
1687.1,35.0364,-111.0231,2,Low
1687.1,35.0364,-111.0231,3,Medium
1687.1,35.0364,-111.0231,4,Low
1687.1,35.0364,-111.0231,5,Low
1687.1,35.0364,-111.0231,6,None
