@relation 'Weather-Dated-weka.filters.unsupervised.attribute.Remove-R1-2,6,8,10,12'

@attribute ELEVATION numeric
@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute MONTH numeric
@attribute TPCP_CLASS {Medium,High,Low,None}
@attribute TSNW_CLASS {Low,High}
@attribute MNTM_CLASS {Medium,Low,High,None}

@data
958.6,34.0864,-116.5622,7,Medium,Low,High
958.6,34.0864,-116.5622,8,Medium,Low,High
958.6,34.0864,-116.5622,9,Low,Low,High
958.6,34.0864,-116.5622,10,Low,Low,High
958.6,34.0864,-116.5622,11,Low,Low,Medium
958.6,34.0864,-116.5622,12,Medium,Low,Low
958.6,34.0864,-116.5622,1,Medium,Low,Low
958.6,34.0864,-116.5622,2,Low,Low,Low
958.6,34.0864,-116.5622,3,Low,Low,Medium
958.6,34.0864,-116.5622,4,None,Low,Medium
958.6,34.0864,-116.5622,5,Low,Low,High
958.6,34.0864,-116.5622,6,None,Low,High
958.6,34.0864,-116.5622,7,Low,Low,High
958.6,34.0864,-116.5622,8,Medium,Low,High
958.6,34.0864,-116.5622,9,Low,Low,High
958.6,34.0864,-116.5622,10,Low,Low,Medium
958.6,34.0864,-116.5622,11,Medium,Low,Medium
958.6,34.0864,-116.5622,12,Low,Low,Low
958.6,34.0864,-116.5622,1,None,Low,Medium
958.6,34.0864,-116.5622,2,Low,Low,Medium
958.6,34.0864,-116.5622,3,High,Low,Medium
958.6,34.0864,-116.5622,4,Low,Low,Medium
958.6,34.0864,-116.5622,5,Low,Low,High
958.6,34.0864,-116.5622,6,None,Low,High
958.6,34.0864,-116.5622,7,Low,Low,High
474.9,34.5225,-119.6822,1,Medium,Low,None
474.9,34.5225,-119.6822,2,Medium,Low,None
474.9,34.5225,-119.6822,3,Low,Low,None
474.9,34.5225,-119.6822,4,Low,Low,None
474.9,34.5225,-119.6822,5,None,Low,None
474.9,34.5225,-119.6822,6,None,Low,None
474.9,34.5225,-119.6822,7,None,Low,None
474.9,34.5225,-119.6822,8,None,Low,None
474.9,34.5225,-119.6822,9,Low,Low,None
474.9,34.5225,-119.6822,10,Medium,Low,None
474.9,34.5225,-119.6822,11,Medium,Low,None
474.9,34.5225,-119.6822,12,None,Low,None
474.9,34.5225,-119.6822,1,Medium,Low,None
474.9,34.5225,-119.6822,2,Medium,Low,None
474.9,34.5225,-119.6822,3,Low,Low,None
474.9,34.5225,-119.6822,4,Low,Low,None
474.9,34.5225,-119.6822,5,None,Low,None
474.9,34.5225,-119.6822,6,None,Low,None
474.9,34.5225,-119.6822,7,None,Low,None
474.9,34.5225,-119.6822,8,None,Low,None
474.9,34.5225,-119.6822,9,Low,Low,None
474.9,34.5225,-119.6822,10,Medium,Low,None
474.9,34.5225,-119.6822,11,High,Low,None
474.9,34.5225,-119.6822,12,None,Low,None
474.9,34.5225,-119.6822,1,None,Low,None
474.9,34.5225,-119.6822,2,Medium,Low,None
474.9,34.5225,-119.6822,3,None,Low,None
474.9,34.5225,-119.6822,4,Low,Low,None
474.9,34.5225,-119.6822,5,None,Low,None
474.9,34.5225,-119.6822,6,None,Low,None
474.9,34.5225,-119.6822,7,None,Low,None
474.9,34.5225,-119.6822,8,None,Low,None
474.9,34.5225,-119.6822,9,Low,Low,None
474.9,34.5225,-119.6822,10,Medium,Low,None
474.9,34.5225,-119.6822,11,Low,Low,None
474.9,34.5225,-119.6822,12,None,Low,None
474.9,34.5225,-119.6822,1,High,Low,None
474.9,34.5225,-119.6822,2,High,Low,None
474.9,34.5225,-119.6822,3,Medium,Low,None
474.9,34.5225,-119.6822,4,Low,Low,None
474.9,34.5225,-119.6822,5,None,Low,None
474.9,34.5225,-119.6822,6,None,Low,None
474.9,34.5225,-119.6822,7,None,Low,None
35.1,35.3672,-120.8455,1,High,Low,Medium
35.1,35.3672,-120.8455,2,High,Low,Low
35.1,35.3672,-120.8455,3,High,Low,Medium
35.1,35.3672,-120.8455,4,Low,Low,Medium
35.1,35.3672,-120.8455,5,Medium,Low,Low
35.1,35.3672,-120.8455,6,Medium,Low,Medium
35.1,35.3672,-120.8455,7,Low,Low,High
35.1,35.3672,-120.8455,8,Low,Low,High
35.1,35.3672,-120.8455,9,Low,Low,Medium
35.1,35.3672,-120.8455,10,Medium,Low,High
35.1,35.3672,-120.8455,11,High,Low,Medium
35.1,35.3672,-120.8455,12,Medium,Low,Low
35.1,35.3672,-120.8455,1,Medium,Low,Low
35.1,35.3672,-120.8455,2,High,Low,None
35.1,35.3672,-120.8455,3,High,Low,Low
35.1,35.3672,-120.8455,4,High,Low,Medium
35.1,35.3672,-120.8455,5,None,Low,Medium
35.1,35.3672,-120.8455,6,None,Low,Medium
35.1,35.3672,-120.8455,7,None,Low,High
35.1,35.3672,-120.8455,8,None,Low,High
35.1,35.3672,-120.8455,9,None,Low,Low
35.1,35.3672,-120.8455,10,None,Low,High
35.1,35.3672,-120.8455,11,Medium,Low,Medium
35.1,35.3672,-120.8455,12,High,Low,Medium
35.1,35.3672,-120.8455,1,High,Low,Medium
35.1,35.3672,-120.8455,2,Medium,Low,None
35.1,35.3672,-120.8455,3,Medium,Low,Medium
35.1,35.3672,-120.8455,4,None,Low,Medium
35.1,35.3672,-120.8455,5,Low,Low,Medium
35.1,35.3672,-120.8455,6,None,Low,Medium
35.1,35.3672,-120.8455,7,None,Low,High
35.1,35.3672,-120.8455,8,None,Low,Medium
35.1,35.3672,-120.8455,9,None,Low,Medium
35.1,35.3672,-120.8455,10,Medium,Low,Medium
35.1,35.3672,-120.8455,11,Low,Low,Medium
35.1,35.3672,-120.8455,12,Low,Low,Medium
35.1,35.3672,-120.8455,1,None,Low,Medium
35.1,35.3672,-120.8455,2,High,Low,Medium
35.1,35.3672,-120.8455,3,Medium,Low,Medium
35.1,35.3672,-120.8455,4,Medium,Low,Medium
36.0,35.367,-120.8447,5,None,Low,Medium
36.0,35.367,-120.8447,6,None,Low,Medium
36.0,35.367,-120.8447,7,None,Low,High
29.0,34.6538,-120.4513,1,Medium,Low,Low
29.0,34.6538,-120.4513,2,Medium,Low,Low
29.0,34.6538,-120.4513,3,High,Low,Low
29.0,34.6538,-120.4513,4,Medium,Low,Low
29.0,34.6538,-120.4513,5,Low,Low,Low
29.0,34.6538,-120.4513,6,Low,Low,Medium
29.0,34.6538,-120.4513,7,None,Low,Medium
29.0,34.6538,-120.4513,8,Low,Low,Medium
29.0,34.6538,-120.4513,9,Low,Low,Medium
29.0,34.6538,-120.4513,10,Medium,Low,Medium
29.0,34.6538,-120.4513,11,High,Low,Medium
29.0,34.6538,-120.4513,12,Low,Low,Low
29.0,34.6538,-120.4513,1,High,Low,Medium
29.0,34.6538,-120.4513,2,Low,Low,Medium
29.0,34.6538,-120.4513,3,High,Low,Medium
29.0,34.6538,-120.4513,4,High,Low,Medium
29.0,34.6538,-120.4513,5,None,Low,Medium
29.0,34.6538,-120.4513,6,None,Low,Medium
29.0,34.6538,-120.4513,7,None,Low,Medium
29.0,34.6538,-120.4513,8,None,Low,Medium
22.9,34.6538,-120.4513,9,Low,Low,Medium
22.9,34.6538,-120.4513,10,Low,Low,Medium
22.9,34.6538,-120.4513,11,High,Low,Medium
22.9,34.6538,-120.4513,12,High,Low,Low
22.9,34.6538,-120.4513,1,Medium,Low,Low
22.9,34.6538,-120.4513,2,Medium,Low,Low
22.9,34.6538,-120.4513,3,Medium,Low,Medium
22.9,34.6538,-120.4513,4,Low,Low,Medium
22.9,34.6538,-120.4513,5,Low,Low,Medium
22.9,34.6538,-120.4513,6,Low,Low,Medium
22.9,34.6538,-120.4513,7,Low,Low,Medium
22.9,34.6538,-120.4513,8,None,Low,Medium
22.9,34.6538,-120.4513,9,None,Low,Medium
22.9,34.6538,-120.4513,10,Medium,Low,Medium
22.9,34.6538,-120.4513,11,Medium,Low,Medium
22.9,34.6538,-120.4513,12,Low,Low,Medium
22.9,34.6538,-120.4513,1,Low,Low,Medium
22.9,34.6538,-120.4513,2,High,Low,Medium
22.9,34.6538,-120.4513,3,High,Low,Medium
22.9,34.6538,-120.4513,4,Medium,Low,Medium
22.9,34.6538,-120.4513,5,Low,Low,Medium
22.9,34.6538,-120.4513,6,Low,Low,Medium
22.9,34.6538,-120.4513,7,Low,Low,High
430.7,39.8158,-123.2444,1,High,Low,Low
430.7,39.8158,-123.2444,2,High,Low,Low
430.7,39.8158,-123.2444,3,High,High,None
430.7,39.8158,-123.2444,4,High,Low,None
430.7,39.8158,-123.2444,5,Low,Low,Low
430.7,39.8158,-123.2444,6,High,Low,Medium
430.7,39.8158,-123.2444,7,Low,Low,None
430.7,39.8158,-123.2444,8,None,Low,High
430.7,39.8158,-123.2444,9,Low,Low,High
430.7,39.8158,-123.2444,10,Medium,Low,Medium
430.7,39.8158,-123.2444,11,High,Low,Low
430.7,39.8158,-123.2444,12,None,Low,None
430.7,39.8158,-123.2444,1,High,Low,Low
430.7,39.8158,-123.2444,2,Medium,Low,None
430.7,39.8158,-123.2444,3,High,Low,Low
430.7,39.8158,-123.2444,4,High,Low,Low
430.7,39.8158,-123.2444,5,Low,Low,Medium
430.7,39.8158,-123.2444,6,Medium,Low,Low
430.7,39.8158,-123.2444,7,None,Low,High
430.7,39.8158,-123.2444,8,None,Low,High
430.7,39.8158,-123.2444,9,None,Low,High
430.7,39.8158,-123.2444,10,High,Low,Medium
430.7,39.8158,-123.2444,11,High,Low,Low
430.7,39.8158,-123.2444,12,None,Low,None
430.7,39.8158,-123.2444,1,Low,Low,Low
430.7,39.8158,-123.2444,2,Medium,Low,None
430.7,39.8158,-123.2444,3,High,Low,Low
430.7,39.8158,-123.2444,4,High,Low,Medium
430.7,39.8158,-123.2444,5,Medium,Low,Medium
430.7,39.8158,-123.2444,6,Low,Low,High
430.7,39.8158,-123.2444,7,None,Low,None
430.7,39.8158,-123.2444,8,None,Low,High
430.7,39.8158,-123.2444,9,Low,Low,Low
430.7,39.8158,-123.2444,10,Medium,Low,Medium
430.7,39.8158,-123.2444,11,High,Low,Low
430.7,39.8158,-123.2444,12,None,Low,None
430.7,39.8158,-123.2444,1,High,Low,Low
430.7,39.8158,-123.2444,2,Medium,Low,None
430.7,39.8158,-123.2444,3,High,Low,None
430.7,39.8158,-123.2444,4,High,Low,None
430.7,39.8158,-123.2444,5,Low,Low,Low
430.7,39.8158,-123.2444,6,Medium,Low,Low
430.7,39.8158,-123.2444,7,None,Low,None
193.9,39.1466,-123.2102,1,None,Low,Low
193.9,39.1466,-123.2102,2,Low,Low,Low
193.9,39.1466,-123.2102,3,None,Low,Low
193.9,39.1466,-123.2102,4,None,Low,Medium
193.9,39.1466,-123.2102,5,None,Low,Medium
193.9,39.1466,-123.2102,6,None,Low,Medium
193.9,39.1466,-123.2102,7,None,Low,High
193.9,39.1466,-123.2102,8,None,Low,High
193.9,39.1466,-123.2102,9,None,Low,High
193.9,39.1466,-123.2102,10,High,Low,Medium
193.9,39.1466,-123.2102,11,High,Low,Low
193.9,39.1466,-123.2102,12,None,Low,Low
193.9,39.1466,-123.2102,1,None,Low,Low
193.9,39.1466,-123.2102,2,Low,Low,Low
193.9,39.1466,-123.2102,3,None,Low,Low
193.9,39.1466,-123.2102,4,None,Low,Medium
193.9,39.1466,-123.2102,5,None,Low,None
193.9,39.1466,-123.2102,6,None,Low,Medium
193.9,39.1466,-123.2102,7,None,Low,High
193.9,39.1466,-123.2102,8,None,Low,None
193.9,39.1466,-123.2102,9,None,Low,None
193.9,39.1466,-123.2102,10,High,Low,Medium
193.9,39.1466,-123.2102,11,High,Low,Low
193.9,39.1466,-123.2102,12,Low,Low,Low
193.9,39.1466,-123.2102,1,Low,Low,Low
193.9,39.1466,-123.2102,2,Low,Low,Low
193.9,39.1466,-123.2102,3,None,Low,None
193.9,39.1466,-123.2102,4,None,Low,None
193.9,39.1466,-123.2102,5,None,Low,None
193.9,39.1466,-123.2102,6,None,Low,Low
193.9,39.1466,-123.2102,7,None,Low,Low
193.9,39.1466,-123.2102,8,None,Low,None
193.9,39.1466,-123.2102,9,None,Low,None
193.9,39.1466,-123.2102,10,High,Low,Low
193.9,39.1466,-123.2102,11,High,Low,Low
193.9,39.1466,-123.2102,12,None,Low,Low
193.9,39.1466,-123.2102,1,None,Low,Low
193.9,39.1466,-123.2102,2,Low,Low,Low
193.9,39.1466,-123.2102,3,None,Low,None
193.9,39.1466,-123.2102,4,None,Low,None
193.9,39.1466,-123.2102,5,None,Low,None
193.9,39.1466,-123.2102,6,None,Low,Low
193.9,39.1466,-123.2102,7,None,Low,Low
365.8,33.6513,-116.3763,1,Low,Low,None
365.8,33.6513,-116.3763,2,Medium,Low,None
365.8,33.6513,-116.3763,3,Low,Low,None
365.8,33.6513,-116.3763,4,Low,Low,None
365.8,33.6513,-116.3763,5,None,Low,None
365.8,33.6513,-116.3763,6,None,Low,None
365.8,33.6513,-116.3763,7,Low,Low,None
365.8,33.6513,-116.3763,8,Medium,Low,None
365.8,33.6513,-116.3763,9,High,Low,None
365.8,33.6513,-116.3763,10,None,Low,None
365.8,33.6513,-116.3763,11,Medium,Low,None
365.8,33.6513,-116.3763,12,Low,Low,None
365.8,33.6513,-116.3763,1,Low,Low,None
365.8,33.6513,-116.3763,2,Medium,Low,None
365.8,33.6513,-116.3763,3,Medium,Low,None
365.8,33.6513,-116.3763,4,Medium,Low,None
365.8,33.6513,-116.3763,5,None,Low,None
365.8,33.6513,-116.3763,6,None,Low,None
365.8,33.6513,-116.3763,7,Medium,Low,None
365.8,33.6513,-116.3763,8,High,Low,None
365.8,33.6513,-116.3763,9,Medium,Low,None
365.8,33.6513,-116.3763,10,None,Low,None
365.8,33.6513,-116.3763,11,None,Low,None
365.8,33.6513,-116.3763,12,Low,Low,None
365.8,33.6513,-116.3763,1,Medium,Low,None
365.8,33.6513,-116.3763,2,Low,Low,None
365.8,33.6513,-116.3763,3,Low,Low,None
365.8,33.6513,-116.3763,4,None,Low,None
365.8,33.6513,-116.3763,5,Low,Low,None
365.8,33.6513,-116.3763,6,None,Low,None
365.8,33.6513,-116.3763,7,Medium,Low,None
365.8,33.6513,-116.3763,8,High,Low,None
365.8,33.6513,-116.3763,9,Low,Low,None
365.8,33.6513,-116.3763,10,Low,Low,None
365.8,33.6513,-116.3763,11,Low,Low,None
365.8,33.6513,-116.3763,12,None,Low,None
365.8,33.6513,-116.3763,1,None,Low,None
365.8,33.6513,-116.3763,2,Low,Low,None
365.8,33.6513,-116.3763,3,Medium,Low,None
365.8,33.6513,-116.3763,4,Low,Low,None
365.8,33.6513,-116.3763,5,Low,Low,None
365.8,33.6513,-116.3763,6,None,Low,None
365.8,33.6513,-116.3763,7,Low,Low,None
555.7,39.1267,-123.2719,1,None,Low,None
555.7,39.1267,-123.2719,2,None,Low,None
555.7,39.1267,-123.2719,3,High,Low,None
555.7,39.1267,-123.2719,4,None,Low,None
555.7,39.1267,-123.2719,5,None,Low,None
555.7,39.1267,-123.2719,6,None,Low,None
555.7,39.1267,-123.2719,7,None,Low,None
555.7,39.1267,-123.2719,8,None,Low,None
555.7,39.1267,-123.2719,9,None,Low,None
555.7,39.1267,-123.2719,10,None,Low,None
555.7,39.1267,-123.2719,11,None,Low,None
555.7,39.1267,-123.2719,12,Low,Low,None
555.7,39.1267,-123.2719,1,None,Low,None
555.7,39.1267,-123.2719,2,None,Low,None
555.7,39.1267,-123.2719,3,High,Low,None
555.7,39.1267,-123.2719,4,None,Low,None
555.7,39.1267,-123.2719,5,None,Low,None
555.7,39.1266,-123.2719,6,None,Low,None
555.7,39.1266,-123.2719,7,None,Low,None
555.7,39.1266,-123.2719,8,None,Low,None
555.7,39.1266,-123.2719,9,None,Low,None
555.7,39.1266,-123.2719,10,None,Low,None
555.7,39.1266,-123.2719,11,None,Low,None
555.7,39.1266,-123.2719,12,Low,Low,None
555.7,39.1266,-123.2719,1,None,Low,None
555.7,39.1266,-123.2719,2,None,Low,None
555.7,39.1266,-123.2719,3,High,Low,None
555.7,39.1266,-123.2719,4,None,Low,None
555.7,39.1266,-123.2719,5,None,Low,None
555.7,39.1266,-123.2719,6,None,Low,None
555.7,39.1266,-123.2719,7,None,Low,None
555.7,39.1266,-123.2719,8,None,Low,None
555.7,39.1266,-123.2719,9,None,Low,None
555.7,39.1266,-123.2719,10,None,Low,None
555.7,39.1266,-123.2719,11,None,Low,None
404.8,39.1266,-123.2719,12,Medium,High,None
404.8,39.1266,-123.2719,1,None,Low,None
404.8,39.1266,-123.2719,2,None,Low,None
404.8,39.1266,-123.2719,3,High,Low,None
404.8,39.1266,-123.2719,4,None,Low,None
404.8,39.1266,-123.2719,5,None,Low,None
404.8,39.1266,-123.2719,6,None,Low,None
404.8,39.1266,-123.2719,7,None,Low,None
1452.4,37.9747,-119.9161,1,High,High,Low
1452.4,37.9747,-119.9161,2,High,High,None
1452.4,37.9747,-119.9161,3,High,High,None
1452.4,37.9747,-119.9161,4,High,High,Low
1452.4,37.9747,-119.9161,5,High,High,Low
1452.4,37.9747,-119.9161,6,High,Low,None
1452.4,37.9747,-119.9161,7,None,Low,High
1452.4,37.9747,-119.9161,8,None,Low,High
1452.4,37.9747,-119.9161,9,Medium,Low,High
1452.4,37.9747,-119.9161,10,High,Low,Medium
1452.4,37.9747,-119.9161,11,High,High,Low
1452.4,37.9747,-119.9161,12,None,Low,Low
1452.4,37.9747,-119.9161,1,High,Low,Low
1452.4,37.9747,-119.9161,2,High,Low,None
1452.4,37.9747,-119.9161,3,High,Low,None
1452.4,37.9747,-119.9161,4,High,Low,Low
1452.4,37.9747,-119.9161,5,High,Low,Low
1452.4,37.9747,-119.9161,6,High,Low,None
1452.4,37.9747,-119.9161,7,Medium,Low,Low
1452.4,37.9747,-119.9161,8,None,Low,Low
1452.4,37.9747,-119.9161,9,Medium,Low,Low
1452.4,37.9747,-119.9161,10,Medium,High,None
1452.4,37.9747,-119.9161,11,Medium,Low,None
1452.4,37.9747,-119.9161,12,High,High,None
1452.4,37.9747,-119.9161,1,High,Low,Low
1452.4,37.9747,-119.9161,2,High,High,Low
1452.4,37.9747,-119.9161,3,High,High,Low
1452.4,37.9747,-119.9161,4,High,High,Low
1452.4,37.9747,-119.9161,5,Medium,Low,Medium
1452.4,37.9747,-119.9161,6,Low,Low,High
1452.4,37.9747,-119.9161,7,High,Low,High
177.4,34.9878,-120.3208,1,Medium,Low,Medium
177.4,34.9878,-120.3208,2,Medium,Low,Medium
177.4,34.988,-120.3211,3,Medium,Low,Medium
177.4,34.988,-120.3211,4,Low,Low,Medium
177.4,34.988,-120.3211,5,None,Low,Medium
177.4,34.988,-120.3211,6,None,Low,Medium
177.4,34.988,-120.3211,7,None,Low,High
177.4,34.988,-120.3211,8,None,Low,Low
177.4,34.988,-120.3211,9,None,Low,Low
177.4,34.988,-120.3211,10,Medium,Low,Low
177.4,34.988,-120.3211,11,Medium,Low,Medium
177.4,34.988,-120.3211,12,High,Low,Medium
177.4,34.988,-120.3211,1,Medium,Low,Low
177.4,34.988,-120.3211,2,Medium,Low,Low
177.4,34.988,-120.3211,3,Medium,Low,Low
177.4,34.988,-120.3211,4,Low,Low,Medium
177.4,34.988,-120.3211,5,None,Low,Low
177.4,34.988,-120.3211,6,None,Low,Low
177.4,34.988,-120.3211,7,None,Low,Low
177.4,34.988,-120.3211,8,Low,Low,High
177.4,34.988,-120.3211,9,None,Low,High
177.4,34.988,-120.3211,10,Medium,Low,High
177.4,34.988,-120.3211,11,Medium,Low,Medium
177.4,34.988,-120.3211,12,High,Low,Medium
177.4,34.988,-120.3211,1,High,Low,Low
177.4,34.988,-120.3211,2,Medium,Low,Medium
177.4,34.988,-120.3211,3,High,Low,Medium
177.4,34.988,-120.3211,4,Low,Low,Medium
177.4,34.988,-120.3211,5,None,Low,High
177.4,34.988,-120.3211,6,None,Low,High
177.4,34.988,-120.3211,7,None,Low,High
177.4,34.988,-120.3211,8,None,Low,High
177.4,34.988,-120.3211,9,Low,Low,Medium
177.4,34.988,-120.3211,10,Medium,Low,Medium
177.4,34.988,-120.3211,11,Low,Low,Medium
177.4,34.988,-120.3211,12,Low,Low,Low
177.4,34.988,-120.3211,1,Low,Low,Medium
177.4,34.988,-120.3211,2,High,Low,Medium
177.4,34.988,-120.3211,3,High,Low,Medium
177.4,34.988,-120.3211,4,Medium,Low,Medium
177.4,34.988,-120.3211,5,Low,Low,Medium
177.4,34.988,-120.3211,6,None,Low,Medium
177.4,34.988,-120.3211,7,None,Low,Medium
185.0,34.0917,-117.8803,1,Medium,Low,None
185.0,34.0917,-117.8803,2,Medium,Low,None
185.0,34.0917,-117.8803,3,Medium,Low,None
185.0,34.0917,-117.8803,4,Low,Low,None
185.0,34.0917,-117.8803,5,Low,Low,None
185.0,34.0917,-117.8803,6,None,Low,None
185.0,34.0919,-117.8805,7,None,Low,None
185.0,34.0919,-117.8805,8,None,Low,None
185.0,34.0919,-117.8805,9,None,Low,None
185.0,34.0919,-117.8805,10,Low,Low,None
185.0,34.0919,-117.8805,11,Low,Low,None
185.0,34.0919,-117.8805,12,High,Low,None
185.0,34.0919,-117.8805,1,Medium,Low,None
185.0,34.0919,-117.8805,2,Medium,Low,None
185.0,34.0919,-117.8805,3,Medium,Low,None
185.0,34.0919,-117.8805,4,Low,Low,None
185.0,34.0919,-117.8805,5,Low,Low,None
185.0,34.0919,-117.8805,6,None,Low,None
185.0,34.0919,-117.8805,7,None,Low,None
185.0,34.0919,-117.8805,8,None,Low,None
185.0,34.0919,-117.8805,9,None,Low,None
185.0,34.0919,-117.8805,10,Low,Low,None
185.0,34.0919,-117.8805,11,Low,Low,None
185.0,34.0919,-117.8805,12,High,Low,None
185.0,34.0919,-117.8805,1,Medium,Low,None
185.0,34.0919,-117.8805,2,Medium,Low,None
185.0,34.0919,-117.8805,3,Medium,Low,None
185.0,34.0919,-117.8805,4,Low,Low,None
185.0,34.0919,-117.8805,5,Medium,Low,None
185.0,34.0919,-117.8805,6,None,Low,None
185.0,34.0919,-117.8805,7,None,Low,None
185.0,34.0919,-117.8805,8,None,Low,None
185.0,34.0919,-117.8805,9,None,Low,None
185.0,34.0919,-117.8805,10,Medium,Low,None
185.0,34.0919,-117.8805,11,Medium,Low,None
185.0,34.0919,-117.8805,12,Low,Low,None
185.0,34.0919,-117.8805,1,Medium,Low,None
185.0,34.0919,-117.8805,2,High,Low,None
185.0,34.0919,-117.8805,3,High,Low,None
185.0,34.0919,-117.8805,4,Medium,Low,None
185.0,34.0919,-117.8805,5,Low,Low,None
185.0,34.0919,-117.8805,6,None,Low,None
185.0,34.0917,-117.88,7,None,Low,None
1042.4,39.9366,-120.9475,1,Medium,High,Low
1042.4,39.9366,-120.9475,2,High,High,Low
1042.4,39.9366,-120.9475,3,High,High,Low
1042.4,39.9366,-120.9475,4,High,High,Low
1042.4,39.9366,-120.9475,5,Medium,Low,Low
1042.4,39.9366,-120.9475,6,Low,Low,Medium
1042.4,39.9366,-120.9475,7,None,Low,Low
1042.4,39.9366,-120.9475,8,None,Low,High
1042.4,39.9366,-120.9475,9,Medium,Low,Medium
1042.4,39.9366,-120.9475,10,Medium,Low,Low
1042.4,39.9366,-120.9475,11,High,High,Low
1042.4,39.9366,-120.9475,12,High,High,Low
1042.4,39.9366,-120.9475,1,Medium,High,Low
1042.4,39.9366,-120.9475,2,High,High,Low
1042.4,39.9366,-120.9475,3,High,High,Low
1042.4,39.9366,-120.9475,4,High,High,Low
1042.4,39.9366,-120.9475,5,Low,Low,Medium
1042.4,39.9366,-120.9475,6,Medium,Low,Medium
1042.4,39.9366,-120.9475,7,None,Low,High
1042.4,39.9366,-120.9475,8,Low,Low,High
1042.4,39.9366,-120.9475,9,None,Low,Medium
1042.4,39.9366,-120.9475,10,High,Low,Low
1042.4,39.9366,-120.9475,11,High,High,None
1042.4,39.9366,-120.9475,12,High,High,Low
1042.4,39.9366,-120.9475,1,High,High,Low
1042.4,39.9366,-120.9475,2,Medium,High,Low
1042.4,39.9366,-120.9475,3,High,High,Low
1042.4,39.9366,-120.9475,4,Medium,High,Low
1042.4,39.9366,-120.9475,5,Medium,Low,Medium
1042.4,39.9366,-120.9475,6,Medium,Low,Medium
1042.4,39.9366,-120.9475,7,None,Low,High
1042.4,39.9366,-120.9475,8,Low,Low,Medium
1042.4,39.9366,-120.9475,9,High,Low,Medium
1042.4,39.9366,-120.9475,10,Medium,Low,Low
1042.4,39.9366,-120.9475,11,Medium,Low,Low
1042.4,39.9366,-120.9475,12,Medium,High,Low
1042.4,39.9366,-120.9475,1,Medium,Low,Low
1042.4,39.9366,-120.9475,2,High,High,Low
1042.4,39.9366,-120.9475,3,High,High,Low
1042.4,39.9366,-120.9475,4,High,High,Low
1042.4,39.9366,-120.9475,5,Low,Low,Medium
1042.4,39.9366,-120.9475,6,None,Low,Medium
1042.4,39.9366,-120.9475,7,None,Low,High
676.7,40.4583,-121.8664,1,Low,Low,None
676.7,40.4583,-121.8664,2,Medium,Low,None
676.7,40.4583,-121.8664,3,High,Low,None
676.7,40.4583,-121.8664,4,Medium,Low,None
676.7,40.4583,-121.8664,5,Medium,Low,None
676.7,40.4583,-121.8664,6,Medium,Low,None
676.7,40.4583,-121.8664,7,None,Low,None
676.7,40.4583,-121.8664,8,None,Low,None
676.7,40.4583,-121.8664,9,Low,Low,None
676.7,40.4583,-121.8664,10,Medium,Low,None
676.7,40.4583,-121.8664,11,High,Low,None
676.7,40.4583,-121.8664,12,Low,Low,None
676.7,40.4583,-121.8664,1,Low,Low,None
676.7,40.4583,-121.8664,2,Medium,Low,None
676.7,40.4583,-121.8664,3,High,Low,None
676.7,40.4583,-121.8663,4,Medium,Low,None
676.7,40.4583,-121.8663,5,Medium,Low,None
676.7,40.4583,-121.8663,6,Medium,Low,None
676.7,40.4583,-121.8663,7,None,Low,None
676.7,40.4583,-121.8663,8,None,Low,None
676.7,40.4583,-121.8663,9,None,Low,None
676.7,40.4583,-121.8663,10,High,Low,None
676.7,40.4583,-121.8663,11,High,Low,None
676.7,40.4583,-121.8663,12,Low,Low,None
676.7,40.4583,-121.8663,1,Low,Low,None
676.7,40.4583,-121.8663,2,Medium,Low,None
676.7,40.4583,-121.8663,3,High,Low,None
676.7,40.4583,-121.8663,4,High,Low,None
676.7,40.4583,-121.8663,5,High,Low,None
676.7,40.4583,-121.8663,6,High,Low,None
676.7,40.4583,-121.8663,7,None,Low,None
676.7,40.4583,-121.8663,8,None,Low,None
676.7,40.4583,-121.8663,9,Medium,Low,None
676.7,40.4583,-121.8663,10,High,Low,None
676.7,40.4583,-121.8663,11,Low,Low,None
676.7,40.4583,-121.8663,12,Low,High,None
676.7,40.4583,-121.8663,1,Medium,Low,None
676.7,40.4583,-121.8663,2,High,Low,None
676.7,40.4583,-121.8663,3,High,Low,None
676.7,40.4583,-121.8663,4,High,Low,None
676.7,40.4583,-121.8663,5,Low,Low,None
676.7,40.4583,-121.8663,6,Low,Low,None
676.7,40.4583,-121.8663,7,Low,Low,None
1972.1,38.2575,-119.2286,1,Medium,High,None
1972.1,38.2575,-119.2286,2,High,High,None
1972.1,38.2575,-119.2286,3,Medium,High,Low
1972.1,38.2575,-119.2286,4,Medium,High,Low
1972.1,38.2575,-119.2286,5,Low,High,Low
1972.1,38.2575,-119.2286,6,High,Low,Medium
1972.1,38.2575,-119.2286,7,Medium,Low,Medium
1972.1,38.2575,-119.2286,8,Low,Low,Medium
1972.1,38.2575,-119.2286,9,Medium,Low,Medium
1972.1,38.2575,-119.2286,10,Medium,High,Low
1972.1,38.2575,-119.2286,11,Low,High,Low
1972.1,38.2575,-119.2286,12,None,Low,None
1972.1,38.2575,-119.2286,1,High,High,Low
1972.1,38.2575,-119.2286,2,Low,High,Low
1972.1,38.2575,-119.2286,3,Medium,High,Low
1972.1,38.2575,-119.2286,4,Low,High,Low
