STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,YEAR,MONTH,TPCP,TPCP_CLASS,TSNW,TSNW_CLASS,MNTM,MNTM_CLASS
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2011,2,71,Medium,181,High,296,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2011,3,101,Medium,19,High,301,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2011,4,45,Medium,40,High,461,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2011,5,10,Low,15,High,503,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2011,6,3,Low,0,Low,638,Medium
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2011,7,418,High,0,Low,669,High
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2011,8,438,High,0,Low,663,High
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2011,9,162,High,0,Low,609,Medium
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2011,10,181,High,10,High,505,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2011,11,190,High,83,High,382,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2011,12,354,High,388,High,285,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2012,1,72,Medium,70,High,335,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2012,2,112,Medium,126,High,344,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2012,3,108,Medium,139,High,387,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2012,4,66,Medium,57,High,479,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2012,5,5,Low,0,Low,562,Medium
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2012,6,11,Low,0,Low,662,High
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2012,7,539,High,0,Low,659,High
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2012,8,603,High,0,Low,655,Medium
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2012,9,55,Medium,0,Low,601,Medium
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2012,10,21,Low,0,Low,520,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2012,11,44,Medium,32,High,431,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2012,12,240,High,233,High,311,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2013,1,262,High,116,High,252,None
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2013,2,135,High,180,High,288,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2013,3,94,Medium,91,High,411,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2013,4,94,Medium,71,High,453,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2013,5,22,Low,0,Low,535,Medium
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2013,6,3,Low,0,Low,666,High
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2013,7,875,High,0,Low,655,Medium
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2013,8,707,High,0,Low,634,Medium
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2013,9,241,High,0,Low,587,Medium
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2013,10,53,Medium,0,Low,471,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2013,11,194,High,31,High,406,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2013,12,111,Medium,98,High,318,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2014,1,0,None,0,Low,360,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2014,2,37,Medium,51,High,381,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2014,3,204,High,23,High,407,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2014,4,23,Low,13,High,450,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2014,5,15,Low,3,High,526,Low
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2014,6,3,Low,0,Low,647,Medium
COOP:025412,MC NARY AZ US,2237.20,34.1141,-109.8588,2014,7,480,High,0,Low,657,Medium
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2011,1,0,None,0,Low,332,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2011,2,66,Medium,10,High,372,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2011,3,23,Low,0,Low,504,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2011,4,23,Low,1,High,572,Medium
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2011,5,25,Low,0,Low,613,Medium
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2011,6,0,None,0,Low,753,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2011,7,97,Medium,0,Low,796,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2011,8,103,Medium,0,Low,806,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2011,9,244,High,0,Low,713,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2011,10,49,Medium,0,Low,582,Medium
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2011,11,54,Medium,0,Low,449,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2011,12,26,Low,5,High,340,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2012,1,9,Low,0,Low,396,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2012,2,11,Low,0,Low,414,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2012,3,31,Low,0,Low,497,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2012,4,38,Medium,0,Low,599,Medium
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2012,5,0,None,0,Low,690,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2012,6,81,Medium,0,Low,800,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2012,7,81,Medium,0,Low,796,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2012,8,212,High,0,Low,800,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2012,9,111,Medium,0,Low,713,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2012,10,12,Low,0,Low,615,Medium
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2012,11,41,Medium,0,Low,479,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2012,12,41,Medium,15,High,373,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2013,1,99,Medium,0,Low,312,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2013,2,8,Low,2,High,384,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2013,3,35,Medium,0,Low,516,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2013,4,4,Low,0,Low,582,Medium
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2013,5,10,Low,0,Low,656,Medium
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2013,6,20,Low,0,Low,807,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2013,7,441,High,0,Low,795,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2013,8,295,High,0,Low,750,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2013,9,409,High,0,Low,693,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2013,10,20,Low,0,Low,399,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2013,11,237,High,0,Low,449,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2013,12,37,Medium,5,High,328,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2014,1,0,None,0,Low,397,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2014,2,15,Low,2,High,471,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2014,3,31,Low,0,Low,510,Low
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2014,4,34,Medium,0,Low,569,Medium
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2014,5,8,Low,0,Low,632,Medium
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2014,6,0,None,0,Low,779,High
COOP:029542,WUPATKI NM AZ US,1496.00,35.5247,-111.3702,2014,7,127,High,0,Low,811,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2011,1,12,Low,0,Low,401,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2011,2,12,Low,0,Low,428,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2011,3,0,None,0,Low,544,Medium
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2011,4,0,None,0,Low,629,Medium
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2011,5,0,None,0,Low,655,Medium
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2011,6,20,Low,0,Low,783,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2011,7,54,Medium,0,Low,842,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2011,8,54,Medium,0,Low,837,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2011,9,94,Medium,0,Low,755,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2011,10,30,Low,0,Low,628,Medium
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2011,11,44,Medium,0,Low,490,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2011,12,43,Medium,0,Low,281,None
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2012,1,16,Low,0,Low,436,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2012,2,52,Medium,0,Low,463,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2012,3,27,Low,0,Low,522,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2012,4,2,Low,0,Low,619,Medium
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2012,5,2,Low,0,Low,701,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2012,6,0,None,0,Low,811,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2012,7,151,High,0,Low,823,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2012,8,109,Medium,0,Low,821,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2012,9,90,Medium,0,Low,741,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2012,10,0,None,0,Low,632,Medium
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2012,11,31,Low,0,Low,526,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2012,12,66,Medium,0,Low,429,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2013,1,51,Medium,0,Low,389,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2013,2,4,Low,0,Low,423,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2013,3,12,Low,0,Low,543,Medium
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2013,4,7,Low,0,Low,605,Medium
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2013,5,7,Low,0,Low,689,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2013,6,0,None,0,Low,810,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2013,7,43,Medium,0,Low,811,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2013,8,43,Medium,0,Low,804,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2013,9,200,High,0,Low,733,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2013,10,8,Low,0,Low,597,Medium
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2013,11,105,Medium,0,Low,338,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2013,12,65,Medium,0,Low,414,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2014,1,0,None,0,Low,438,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2014,2,8,Low,0,Low,503,Low
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2014,3,106,Medium,0,Low,544,Medium
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2014,4,15,Low,0,Low,610,Medium
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2014,5,4,Low,0,Low,666,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2014,6,1,Low,0,Low,790,High
COOP:022754,DUNCAN AZ US,1115.60,32.7480,-109.1213,2014,7,59,Medium,0,Low,827,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2011,1,1,Low,0,Low,417,Low
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2011,2,99,Medium,0,Low,538,Medium
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2011,3,11,Low,0,Low,657,Medium
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2011,4,22,Low,0,Low,728,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2011,5,0,None,0,Low,766,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2011,6,0,None,0,Low,878,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2011,7,129,High,0,Low,937,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2011,8,37,Medium,0,Low,964,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2011,9,42,Medium,0,Low,884,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2011,10,37,Medium,0,Low,763,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2011,11,59,Medium,0,Low,613,Medium
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2011,12,107,Medium,0,Low,512,Low
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2012,1,2,Low,0,Low,567,Medium
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2012,2,34,Medium,0,Low,583,Medium
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2012,3,68,Medium,0,Low,639,Medium
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2012,4,18,Low,0,Low,732,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2012,5,0,None,0,Low,824,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2012,6,0,None,0,Low,907,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2012,7,12,Low,0,Low,929,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2012,8,12,Low,0,Low,944,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2012,9,0,None,0,Low,876,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2012,10,0,None,0,Low,754,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2012,11,35,Medium,0,Low,650,Medium
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2012,12,35,Medium,0,Low,538,Medium
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2013,1,114,Medium,0,Low,526,Low
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2013,2,40,Medium,0,Low,556,Medium
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2013,3,41,Medium,0,Low,673,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2013,4,2,Low,0,Low,730,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2013,5,0,None,0,Low,817,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2013,6,0,None,0,Low,916,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2013,7,71,Medium,0,Low,945,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2013,8,136,High,0,Low,924,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2013,9,41,Medium,0,Low,866,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2013,10,5,Low,0,Low,711,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2013,11,104,Medium,0,Low,636,Medium
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2013,12,62,Medium,0,Low,350,Low
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2014,1,0,None,0,Low,576,Medium
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2014,2,0,None,0,Low,610,Medium
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2014,3,151,High,0,Low,676,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2014,4,3,Low,0,Low,732,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2014,5,0,None,0,Low,807,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2014,6,0,None,0,Low,899,High
COOP:029634,YOUNGTOWN AZ US,345.90,33.5950,-112.3014,2014,7,87,Medium,0,Low,950,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2011,1,0,None,0,Low,433,Low
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2011,2,36,Medium,0,Low,236,None
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2011,3,4,Low,0,Low,554,Medium
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2011,4,7,Low,0,Low,626,Medium
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2011,5,0,None,0,Low,658,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2011,6,132,High,0,Low,799,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2011,7,110,Medium,0,Low,801,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2011,8,116,Medium,0,Low,807,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2011,9,116,Medium,0,Low,750,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2011,10,25,Low,0,Low,655,Medium
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2011,11,25,Low,0,Low,505,Low
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2011,12,30,Low,0,Low,296,Low
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2012,1,8,Low,0,Low,327,Low
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2012,2,21,Low,0,Low,236,None
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2012,3,21,Low,0,Low,533,Medium
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2012,4,8,Low,0,Low,630,Medium
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2012,5,28,Low,0,Low,717,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2012,6,215,High,0,Low,811,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2012,7,65,Medium,0,Low,780,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2012,8,52,Medium,0,Low,796,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2012,9,52,Medium,0,Low,725,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2012,10,23,Low,0,Low,662,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2012,11,25,Low,0,Low,571,Medium
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2012,12,35,Medium,0,Low,456,Low
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2013,1,35,Medium,0,Low,398,Low
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2013,2,25,Low,0,Low,433,Low
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2013,3,28,Low,0,Low,565,Medium
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2013,4,23,Low,0,Low,608,Medium
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2013,5,7,Low,0,Low,688,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2013,6,130,High,0,Low,811,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2013,7,194,High,0,Low,781,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2013,8,55,Medium,0,Low,775,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2013,9,55,Medium,0,Low,727,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2013,10,45,Medium,0,Low,439,Low
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2013,11,57,Medium,0,Low,550,Medium
COOP:023110,FORT GRANT AZ US,1478.30,32.6231,-109.9428,2013,12,57,Medium,0,Low,434,Low
COOP:023110,FORT GRANT AZ US,1478.30,32.6230,-109.9427,2014,1,8,Low,0,Low,477,Low
COOP:023110,FORT GRANT AZ US,1478.30,32.6230,-109.9427,2014,2,0,None,0,Low,514,Low
COOP:023110,FORT GRANT AZ US,1478.30,32.6230,-109.9427,2014,3,5,Low,0,Low,548,Medium
COOP:023110,FORT GRANT AZ US,1478.30,32.6230,-109.9427,2014,4,0,None,0,Low,609,Medium
COOP:023110,FORT GRANT AZ US,1478.30,32.6230,-109.9427,2014,5,0,None,0,Low,678,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6230,-109.9427,2014,6,184,High,0,Low,798,High
COOP:023110,FORT GRANT AZ US,1478.30,32.6230,-109.9427,2014,7,184,High,0,Low,790,High
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2011,1,0,None,0,Low,238,None
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2011,2,0,None,0,Low,388,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2011,3,0,None,0,Low,291,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2011,4,0,None,0,Low,490,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2011,5,0,None,0,Low,359,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2011,6,0,None,0,Low,617,Medium
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2011,7,88,Medium,0,Low,822,High
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2011,8,45,Medium,0,Low,827,High
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2011,9,36,Medium,0,Low,772,High
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2011,10,0,None,0,Low,441,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2011,11,60,Medium,0,Low,384,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2011,12,40,Medium,0,Low,158,None
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2012,1,0,None,0,Low,238,None
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2012,2,0,None,0,Low,524,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2012,3,13,Low,0,Low,567,Medium
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2012,4,0,None,0,Low,675,High
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2012,5,92,Medium,0,Low,730,High
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2012,6,25,Low,0,Low,813,High
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2012,7,94,Medium,0,Low,611,Medium
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2012,8,22,Low,0,Low,811,High
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2012,9,36,Medium,0,Low,512,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2012,10,0,None,0,Low,683,High
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2012,11,12,Low,0,Low,594,Medium
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2012,12,121,High,0,Low,476,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2013,1,68,Medium,0,Low,450,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2013,2,100,Medium,0,Low,464,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2013,3,15,Low,0,Low,291,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2013,4,0,None,0,Low,640,Medium
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2013,5,0,None,0,Low,359,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2013,6,0,None,0,Low,816,High
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2013,7,767,High,0,Low,792,High
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2013,8,277,High,0,Low,800,High
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2013,9,109,Medium,0,Low,766,High
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2013,10,0,None,0,Low,642,Medium
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2013,11,85,Medium,0,Low,559,Medium
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2013,12,40,Medium,0,Low,158,None
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2014,1,0,None,0,Low,505,Low
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2014,2,0,None,0,Low,564,Medium
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2014,3,40,Medium,0,Low,598,Medium
COOP:022659,DOUGLAS AZ US,1231.40,31.3450,-109.5394,2014,4,5,Low,0,Low,646,Medium
