@relation 'Weather-Dated-weka.filters.unsupervised.attribute.Remove-R1-2,6,8,10,12-weka.filters.unsupervised.attribute.Remove-R5-6'

@attribute ELEVATION numeric
@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute MONTH numeric
@attribute MNTM_CLASS {Medium,Low,High,None}

@data
1516.4,39.5833,-120.3705,9,None
1516.4,39.5833,-120.3705,10,None
1516.4,39.5833,-120.3705,11,None
1516.4,39.5833,-120.3705,12,None
1516.4,39.5833,-120.3705,1,None
1516.4,39.5833,-120.3705,2,Low
1516.4,39.5833,-120.3705,3,None
1516.4,39.5833,-120.3705,4,Low
1516.4,39.5833,-120.3705,5,None
1516.4,39.5833,-120.3705,6,Medium
1516.4,39.5833,-120.3705,7,High
636.7,34.5894,-118.4547,1,None
636.7,34.5894,-118.4547,2,None
636.7,34.5894,-118.4547,3,None
636.7,34.5894,-118.4547,4,None
636.7,34.5894,-118.4547,5,None
636.7,34.5894,-118.4547,6,None
636.7,34.5894,-118.4547,7,None
636.7,34.5894,-118.4547,8,None
636.7,34.5894,-118.4547,9,None
636.7,34.5894,-118.4547,10,None
636.7,34.5894,-118.4547,11,None
636.7,34.5894,-118.4547,12,None
636.7,34.5894,-118.4547,1,None
636.7,34.5894,-118.4547,2,None
636.7,34.5894,-118.4547,3,None
636.7,34.5894,-118.4547,4,None
636.7,34.5894,-118.4547,5,None
636.7,34.5894,-118.4547,6,None
636.7,34.5894,-118.4547,7,None
636.7,34.5894,-118.4547,8,None
636.7,34.5894,-118.4547,9,None
636.7,34.5894,-118.4547,10,None
636.7,34.5894,-118.4547,11,None
636.7,34.5894,-118.4547,12,None
636.7,34.5894,-118.4547,1,None
636.7,34.5894,-118.4547,2,None
636.7,34.5894,-118.4547,3,None
636.7,34.5894,-118.4547,4,None
636.7,34.5894,-118.4547,5,None
636.7,34.5894,-118.4547,6,None
636.7,34.5894,-118.4547,7,None
636.7,34.5894,-118.4547,8,None
636.7,34.5894,-118.4547,9,None
636.7,34.5894,-118.4547,10,None
636.7,34.5894,-118.4547,11,None
636.7,34.5894,-118.4547,12,None
636.7,34.5894,-118.4547,1,None
636.7,34.5894,-118.4547,2,None
636.7,34.5894,-118.4547,3,None
636.7,34.5894,-118.4547,4,None
636.7,34.5894,-118.4547,5,None
636.7,34.5894,-118.4547,6,None
636.7,34.5894,-118.4547,7,None
1286.3,35.1011,-118.4222,1,Low
1286.3,35.1011,-118.4222,2,None
1286.3,35.1011,-118.4222,3,Low
1286.3,35.1011,-118.4222,4,Low
1286.3,35.1011,-118.4222,5,Low
1286.3,35.1011,-118.4222,6,Medium
1286.3,35.1011,-118.4222,7,High
1286.3,35.1011,-118.4222,8,None
1286.3,35.1011,-118.4222,9,None
1286.3,35.1011,-118.4222,10,Medium
1286.3,35.1011,-118.4222,11,Low
1286.3,35.1011,-118.4222,12,Low
1286.3,35.1011,-118.4222,1,Low
1286.3,35.1011,-118.4222,2,Low
1286.3,35.1011,-118.4222,3,Low
1286.3,35.1011,-118.4222,4,Low
1286.3,35.1011,-118.4222,5,Medium
1286.3,35.1011,-118.4222,6,Medium
1286.3,35.1011,-118.4222,7,Medium
1286.3,35.1011,-118.4222,8,None
1286.3,35.1011,-118.4222,9,None
1286.3,35.1011,-118.4222,10,Low
1286.3,35.1011,-118.4222,11,Low
1286.3,35.1011,-118.4222,12,None
1286.3,35.1011,-118.4222,1,Low
1286.3,35.1011,-118.4222,2,None
1286.3,35.1011,-118.4222,3,Low
1286.3,35.1011,-118.4222,4,None
1286.3,35.1011,-118.4222,5,None
1286.3,35.1011,-118.4222,6,Low
1286.3,35.1011,-118.4222,7,High
1286.3,35.1011,-118.4222,8,High
1286.3,35.1011,-118.4222,9,Medium
1286.3,35.1011,-118.4222,10,Medium
1286.3,35.1011,-118.4222,11,Low
1286.3,35.1011,-118.4222,12,Low
1286.3,35.1011,-118.4222,1,Low
1286.3,35.1011,-118.4222,2,Low
1286.3,35.1011,-118.4222,3,Low
1286.3,35.1011,-118.4222,4,None
1286.3,35.1011,-118.4222,5,None
1286.3,35.1011,-118.4222,6,Low
1286.3,35.1011,-118.4222,7,High
96,35.3056,-120.6639,1,Medium
96,35.3056,-120.6639,2,Low
96,35.3056,-120.6639,3,Medium
96,35.3055,-120.6638,4,Medium
96,35.3055,-120.6638,5,Medium
96,35.3055,-120.6638,6,Medium
96,35.3055,-120.6638,7,Medium
96,35.3055,-120.6638,8,Medium
96,35.3055,-120.6638,9,Medium
96,35.3055,-120.6638,10,Medium
96,35.3055,-120.6638,11,Medium
93.9,35.3038,-120.665,12,None
93.9,35.3038,-120.665,1,Medium
93.9,35.3038,-120.665,2,Medium
93.9,35.3038,-120.665,3,Medium
93.9,35.3038,-120.665,4,Medium
93.9,35.3038,-120.665,5,Medium
93.9,35.3038,-120.665,6,Medium
93.9,35.3038,-120.665,7,Medium
93.9,35.3038,-120.665,8,High
93.9,35.3038,-120.665,9,High
93.9,35.3038,-120.665,10,High
93.9,35.3038,-120.665,11,Medium
93.9,35.3038,-120.665,12,Medium
93.9,35.3038,-120.665,1,Medium
93.9,35.3038,-120.665,2,Medium
93.9,35.3038,-120.665,3,Medium
93.9,35.3038,-120.665,4,Medium
93.9,35.3038,-120.665,5,Medium
93.9,35.3038,-120.665,6,High
93.9,35.3056,-120.6619,7,High
93.9,35.3056,-120.6619,8,High
93.9,35.3056,-120.6619,9,High
93.9,35.3056,-120.6619,10,Medium
93.9,35.3056,-120.6619,11,Medium
93.9,35.3056,-120.6619,12,None
93.9,35.3056,-120.6619,1,Medium
93.9,35.3056,-120.6619,2,Medium
93.9,35.3056,-120.6619,3,Medium
93.9,35.3056,-120.6619,4,Medium
93.9,35.3056,-120.6619,5,Medium
93.9,35.3056,-120.6619,6,Medium
93.9,35.3056,-120.6619,7,High
99.1,36.3283,-119.2992,1,Low
99.1,36.3283,-119.2992,2,Low
99.1,36.3283,-119.2992,3,Medium
99.1,36.3283,-119.2992,4,Medium
99.1,36.3283,-119.2992,5,Medium
99.1,36.3283,-119.2992,6,High
99.1,36.3283,-119.2992,7,High
99.1,36.3283,-119.2992,8,High
99.1,36.3283,-119.2992,9,High
99.1,36.3283,-119.2992,10,High
99.1,36.3283,-119.2992,11,Medium
99.1,36.3283,-119.2992,12,Low
99.1,36.3283,-119.2992,1,Low
99.1,36.3283,-119.2992,2,Low
99.1,36.3283,-119.2992,3,Medium
99.1,36.3283,-119.2992,4,Medium
99.1,36.3283,-119.2992,5,High
99.1,36.3283,-119.2992,6,High
99.1,36.3283,-119.2992,7,High
99.1,36.3283,-119.2992,8,High
99.1,36.3283,-119.2992,9,High
99.1,36.3283,-119.2992,10,High
99.1,36.3283,-119.2992,11,Low
99.1,36.3283,-119.2992,12,Low
99.1,36.3283,-119.2992,1,Low
99.1,36.3283,-119.2992,2,Low
99.1,36.3283,-119.2992,3,Medium
99.1,36.3283,-119.2992,4,Medium
99.1,36.3283,-119.2992,5,High
99.1,36.3283,-119.2992,6,High
99.1,36.3283,-119.2992,7,High
99.1,36.3283,-119.2992,8,High
99.1,36.3283,-119.2992,9,High
99.1,36.3283,-119.2992,10,Low
99.1,36.3283,-119.2992,11,Medium
99.1,36.3283,-119.2992,12,Low
99.1,36.3283,-119.2992,1,Low
99.1,36.3283,-119.2992,2,Medium
99.1,36.3283,-119.2992,3,Medium
99.1,36.3283,-119.2992,4,Medium
99.1,36.3283,-119.2992,5,High
106.7,36.3278,-119.2994,6,High
106.7,36.3278,-119.2994,7,High
131.1,34.0697,-118.4427,1,Medium
131.1,34.0697,-118.4427,2,Medium
131.1,34.0697,-118.4427,3,Medium
131.1,34.0697,-118.4427,4,Medium
131.1,34.0697,-118.4427,5,Medium
131.1,34.0697,-118.4427,6,Medium
131.1,34.0697,-118.4427,7,High
131.1,34.0697,-118.4427,8,High
131.1,34.0697,-118.4427,9,High
131.1,34.0697,-118.4427,10,High
131.1,34.0697,-118.4427,11,Medium
131.1,34.0697,-118.4427,12,Medium
131.1,34.0697,-118.4427,1,Medium
131.1,34.0697,-118.4427,2,Medium
131.1,34.0697,-118.4427,3,Medium
131.1,34.0697,-118.4427,4,Medium
131.1,34.0697,-118.4427,5,Medium
131.1,34.0697,-118.4427,6,Medium
131.1,34.0697,-118.4427,7,High
131.1,34.0697,-118.4427,8,High
131.1,34.0697,-118.4427,9,High
131.1,34.0697,-118.4427,10,High
131.1,34.0697,-118.4427,11,Medium
131.1,34.0697,-118.4427,12,Medium
131.1,34.0697,-118.4427,1,Medium
131.1,34.0697,-118.4427,2,Medium
131.1,34.0697,-118.4427,3,Medium
131.1,34.0697,-118.4427,4,Medium
131.1,34.0697,-118.4427,5,High
131.1,34.0697,-118.4427,6,High
131.1,34.0697,-118.4427,7,High
131.1,34.0697,-118.4427,8,High
131.1,34.0697,-118.4427,9,High
131.1,34.0697,-118.4427,10,High
131.1,34.0697,-118.4427,11,Medium
131.1,34.0697,-118.4427,12,Medium
131.1,34.0697,-118.4427,1,Medium
131.1,34.0697,-118.4427,2,Medium
131.1,34.0697,-118.4427,3,Medium
131.1,34.0697,-118.4427,4,Medium
131.1,34.0697,-118.4427,5,High
131.1,34.0697,-118.4427,6,High
131.1,34.0697,-118.4427,7,High
1508.8,39.8056,-120.1858,1,Low
1508.8,39.8056,-120.1858,2,Low
1508.8,39.8056,-120.1858,3,Low
1508.8,39.8056,-120.1858,4,Low
1508.8,39.8056,-120.1858,5,Low
1508.8,39.8056,-120.1858,6,Medium
1508.8,39.8056,-120.1858,7,Medium
1508.8,39.8056,-120.1858,8,Medium
1508.8,39.8056,-120.1858,9,Medium
1508.8,39.8056,-120.1858,10,Medium
1508.8,39.8056,-120.1858,11,Low
1508.8,39.8056,-120.1858,12,Low
1508.8,39.8056,-120.1858,1,Low
1508.8,39.8056,-120.1858,2,Low
1508.8,39.8056,-120.1858,3,Low
1508.8,39.8056,-120.1858,4,Low
1508.8,39.8056,-120.1858,5,Low
1508.8,39.8056,-120.1858,6,Medium
1508.8,39.8056,-120.1858,7,High
1508.8,39.8056,-120.1858,8,High
1508.8,39.8056,-120.1858,9,Medium
1508.8,39.8056,-120.1858,10,Low
1508.8,39.8056,-120.1858,11,Low
1508.8,39.8056,-120.1858,12,Low
1508.8,39.8056,-120.1858,1,None
1508.8,39.8056,-120.1858,2,Low
1508.8,39.8056,-120.1858,3,Low
1508.8,39.8056,-120.1858,4,Low
1508.8,39.8056,-120.1858,5,Medium
1508.8,39.8056,-120.1858,6,Medium
1508.8,39.8056,-120.1858,7,High
1508.8,39.8056,-120.1858,8,Medium
1508.8,39.8056,-120.1858,9,Medium
1508.8,39.8056,-120.1858,10,Low
1508.8,39.8056,-120.1858,11,Low
1508.8,39.8056,-120.1858,12,None
1508.8,39.8056,-120.1858,1,Low
1508.8,39.8056,-120.1858,2,Low
1508.8,39.8056,-120.1858,3,Low
1508.8,39.8056,-120.1858,4,Low
1508.8,39.8056,-120.1858,5,Medium
1508.8,39.8056,-120.1858,6,Medium
1508.8,39.8056,-120.1858,7,High
552,33.7381,-116.8939,1,Medium
552,33.7381,-116.8939,2,Low
552,33.7381,-116.8939,3,Medium
552,33.7381,-116.8939,4,Medium
552,33.7381,-116.8939,5,Medium
552,33.7381,-116.8939,6,High
552,33.7381,-116.8939,7,High
552,33.7381,-116.8939,8,High
552,33.7381,-116.8939,9,High
552,33.7381,-116.8939,10,High
552,33.7381,-116.8939,11,Medium
552,33.7381,-116.8939,12,Low
552,33.7381,-116.8939,1,Low
552,33.7381,-116.8939,2,Medium
552,33.7381,-116.8939,3,Medium
552,33.7381,-116.8939,4,Medium
552,33.7381,-116.8939,5,High
552,33.7381,-116.8939,6,High
552,33.7381,-116.8939,7,High
552,33.7381,-116.8939,8,High
552,33.7381,-116.8939,9,High
552,33.7381,-116.8939,10,High
552,33.7381,-116.8939,11,Medium
552,33.7381,-116.8939,12,Medium
552,33.7381,-116.8939,1,Low
552,33.7381,-116.8939,2,Low
552,33.7381,-116.8939,3,Medium
552,33.7381,-116.8939,4,Medium
552,33.7381,-116.8939,5,High
552,33.7381,-116.8939,6,High
552,33.7381,-116.8939,7,High
552,33.7381,-116.8939,8,High
552,33.7381,-116.8939,9,High
552,33.7381,-116.8939,10,High
552,33.7381,-116.8939,11,Medium
552,33.7381,-116.8939,12,Medium
552,33.7381,-116.8939,1,Medium
552,33.7381,-116.8939,2,Medium
552,33.7381,-116.8939,3,Medium
552,33.7381,-116.8939,4,Medium
552,33.7381,-116.8939,5,High
552,33.7381,-116.8939,6,High
552,33.7381,-116.8939,7,High
434.3,35.0233,-118.7497,1,Low
434.3,35.0233,-118.7497,2,Low
434.3,35.0233,-118.7497,3,Medium
434.3,35.0233,-118.7497,4,Medium
434.3,35.0233,-118.7497,5,High
434.3,35.0233,-118.7497,6,High
434.3,35.0233,-118.7497,7,High
434.3,35.0233,-118.7497,8,High
434.3,35.0233,-118.7497,9,Low
434.3,35.0233,-118.7497,10,High
434.3,35.0233,-118.7497,11,Medium
434.3,35.0233,-118.7497,12,Low
434.3,35.0233,-118.7497,1,Low
434.3,35.0233,-118.7497,2,Low
434.3,35.0233,-118.7497,3,Medium
434.3,35.0233,-118.7497,4,Medium
434.3,35.0233,-118.7497,5,High
434.3,35.0233,-118.7497,6,High
434.3,35.0233,-118.7497,7,High
434.3,35.0233,-118.7497,8,High
434.3,35.0233,-118.7497,9,High
434.3,35.0233,-118.7497,10,High
434.3,35.0233,-118.7497,11,Medium
434.3,35.0233,-118.7497,12,Low
434.3,35.0233,-118.7497,1,Low
434.3,35.0233,-118.7497,2,Low
434.3,35.0233,-118.7497,3,Medium
434.3,35.0233,-118.7497,4,Medium
434.3,35.0233,-118.7497,5,High
434.3,35.0233,-118.7497,6,High
434.3,35.0233,-118.7497,7,High
434.3,35.0233,-118.7497,8,High
434.3,35.0233,-118.7497,9,High
434.3,35.0233,-118.7497,10,High
434.3,35.0233,-118.7497,11,Medium
434.3,35.0233,-118.7497,12,Low
434.3,35.0233,-118.7497,1,Medium
434.3,35.0233,-118.7497,2,Medium
434.3,35.0233,-118.7497,3,Medium
434.3,35.0233,-118.7497,4,High
434.3,35.0233,-118.7497,5,Low
434.3,35.0233,-118.7497,6,High
434.3,35.0233,-118.7497,7,High
41.1,38.5227,-121.9683,1,Low
41.1,38.5227,-121.9683,2,Low
41.1,38.5227,-121.9683,3,Medium
41.1,38.5227,-121.9683,4,Medium
41.1,38.5227,-121.9683,5,Medium
41.1,38.5227,-121.9683,6,High
41.1,38.5227,-121.9683,7,High
41.1,38.5227,-121.9683,8,High
41.1,38.5227,-121.9683,9,High
41.1,38.5227,-121.9683,10,High
41.1,38.5227,-121.9683,11,Low
41.1,38.5227,-121.9683,12,Low
41.1,38.5227,-121.9683,1,Low
41.1,38.5227,-121.9683,2,Medium
41.1,38.5227,-121.9683,3,Medium
41.1,38.5227,-121.9683,4,Medium
41.1,38.5227,-121.9683,5,High
41.1,38.5227,-121.9683,6,High
41.1,38.5227,-121.9683,7,High
41.1,38.5227,-121.9683,8,High
41.1,38.5252,-121.9777,9,High
41.1,38.5252,-121.9777,10,High
41.1,38.5252,-121.9777,11,Medium
41.1,38.5252,-121.9777,12,Low
41.1,38.5252,-121.9777,1,Low
41.1,38.5252,-121.9777,2,Low
41.1,38.5252,-121.9777,3,Medium
41.1,38.5252,-121.9777,4,High
41.1,38.5252,-121.9777,5,High
41.1,38.5252,-121.9777,6,High
41.1,38.5252,-121.9777,7,High
41.1,38.5252,-121.9777,8,High
41.1,38.5252,-121.9777,9,High
41.1,38.5252,-121.9777,10,Medium
41.1,38.5252,-121.9777,11,Medium
41.1,38.5252,-121.9777,12,Low
41.1,38.5252,-121.9777,1,Low
41.1,38.5252,-121.9777,2,Medium
41.1,38.5252,-121.9777,3,Medium
41.1,38.5252,-121.9777,4,Medium
41.1,38.5252,-121.9777,5,High
41.1,38.5252,-121.9777,6,High
41.1,38.5252,-121.9777,7,High
1544.7,38.4137,-119.32,9,High
1544.7,38.4137,-119.32,10,Medium
1544.7,38.4137,-119.32,11,Low
1544.7,38.4137,-119.32,12,Low
1544.7,38.4137,-119.32,1,Low
1544.7,38.4137,-119.32,2,Low
1544.7,38.4137,-119.32,3,Low
1544.7,38.4137,-119.32,4,Low
1544.7,38.4137,-119.32,5,Medium
1544.7,38.4137,-119.32,6,High
1544.7,38.4137,-119.32,7,High
1544.7,38.4137,-119.32,8,High
1544.7,38.4137,-119.32,9,High
1544.7,38.4137,-119.32,10,Medium
1544.7,38.4137,-119.32,11,Low
1544.7,38.4137,-119.32,12,Low
1544.7,38.4137,-119.32,1,Low
1544.7,38.4137,-119.32,2,Low
1544.7,38.4137,-119.32,3,Low
1544.7,38.4137,-119.32,4,Low
1544.7,38.4137,-119.32,5,Low
1544.7,38.4137,-119.32,6,High
1557.8,38.6944,-119.5454,7,High
1557.8,38.6944,-119.5454,8,High
1557.8,38.6944,-119.5454,9,Medium
1557.8,38.6944,-119.5454,10,Low
1557.8,38.6944,-119.5454,11,Low
1557.8,38.6944,-119.5454,12,Low
1557.8,38.6944,-119.5454,1,Low
1557.8,38.6944,-119.5454,2,Low
1557.8,38.6944,-119.5454,3,Low
1557.8,38.6944,-119.5454,4,Low
1557.8,38.6944,-119.5454,5,Medium
1557.8,38.6944,-119.5454,6,High
1557.8,38.6944,-119.5454,7,High
92,35.7683,-119.26,1,None
92,35.7683,-119.26,2,None
92,35.7683,-119.26,3,None
92,35.7683,-119.26,4,None
92,35.7683,-119.26,5,None
92,35.7683,-119.26,6,None
92,35.7683,-119.26,7,None
92,35.7683,-119.26,8,None
92,35.7683,-119.26,9,None
92,35.7683,-119.26,10,None
92,35.7683,-119.26,11,None
92,35.7683,-119.26,12,None
92,35.7683,-119.26,1,None
92,35.7683,-119.26,2,None
92,35.7683,-119.26,3,None
92,35.7683,-119.26,4,None
92,35.7683,-119.26,5,None
92,35.7683,-119.26,6,None
92,35.7683,-119.26,7,None
92,35.7683,-119.26,8,None
92,35.7683,-119.26,9,None
92,35.7683,-119.26,10,None
92,35.7683,-119.26,11,None
92,35.7683,-119.26,12,None
92,35.7683,-119.26,1,None
92,35.7683,-119.26,2,None
92,35.7683,-119.26,3,None
92,35.7683,-119.26,4,None
92,35.7683,-119.26,5,None
92,35.7683,-119.26,6,None
92,35.7683,-119.26,7,None
92,35.7683,-119.26,8,None
92,35.7683,-119.26,9,None
92,35.7683,-119.26,10,None
92,35.7683,-119.26,11,None
92,35.7683,-119.26,12,None
92,35.7683,-119.26,1,None
92,35.7683,-119.26,2,None
92,35.7683,-119.26,3,None
92,35.7683,-119.26,4,None
92,35.7683,-119.26,5,None
92,35.7683,-119.26,6,None
92,35.7683,-119.26,7,None
13.1,41.7958,-124.2147,1,Low
13.1,41.7958,-124.2147,2,Low
13.1,41.7958,-124.2147,3,Low
13.1,41.7958,-124.2147,4,Low
13.1,41.7958,-124.2147,5,Low
13.1,41.7958,-124.2147,6,Medium
13.1,41.7958,-124.2147,7,Medium
13.1,41.7958,-124.2147,8,Medium
13.1,41.7958,-124.2147,9,Medium
13.1,41.7958,-124.2147,10,Medium
13.1,41.7958,-124.2147,11,Low
13.1,41.7958,-124.2147,12,Low
13.1,41.7958,-124.2147,1,Low
13.1,41.7958,-124.2147,2,Low
13.1,41.7958,-124.2147,3,Low
13.1,41.7958,-124.2147,4,Low
13.1,41.7958,-124.2147,5,Low
13.1,41.7958,-124.2147,6,Medium
13.1,41.7958,-124.2147,7,Medium
13.1,41.7958,-124.2147,8,Medium
13.1,41.7958,-124.2147,9,Low
13.1,41.7958,-124.2147,10,Low
13.1,41.7958,-124.2147,11,Low
13.1,41.7958,-124.2147,12,Low
12.2,38.1061,-121.2878,1,Low
12.2,38.1061,-121.2878,2,None
12.2,38.1061,-121.2878,3,Medium
12.2,38.1061,-121.2878,4,Low
12.2,38.1061,-121.2878,5,Medium
12.2,38.1061,-121.2878,6,None
12.2,38.1061,-121.2878,7,High
12.2,38.1061,-121.2878,8,High
12.2,38.1061,-121.2878,9,High
12.2,38.1061,-121.2878,10,None
12.2,38.1061,-121.2878,11,None
12.2,38.1061,-121.2878,12,None
12.2,38.1061,-121.2878,1,Low
12.2,38.1061,-121.2878,2,None
12.2,38.1061,-121.2878,3,Medium
12.2,38.1061,-121.2878,4,Medium
12.2,38.1061,-121.2878,5,High
12.2,38.1061,-121.2877,6,None
12.2,38.1061,-121.2877,7,Low
12.2,38.1061,-121.2877,8,Low
12.2,38.1061,-121.2877,9,Low
12.2,38.1061,-121.2877,10,None
12.2,38.1061,-121.2877,11,None
12.2,38.1061,-121.2877,12,Low
12.2,38.1061,-121.2877,1,None
12.2,38.1061,-121.2877,2,None
12.2,38.1061,-121.2877,3,Medium
12.2,38.1061,-121.2877,4,Medium
12.2,38.1061,-121.2877,5,High
12.2,38.1061,-121.2877,6,High
12.2,38.1061,-121.2877,7,High
12.2,38.1061,-121.2877,8,High
12.2,38.1061,-121.2877,9,High
12.2,38.1061,-121.2877,10,None
12.2,38.1061,-121.2877,11,None
12.2,38.1061,-121.2877,12,None
12.2,38.1061,-121.2877,1,None
12.2,38.1061,-121.2877,2,Medium
12.2,38.1061,-121.2877,3,Low
12.2,38.1061,-121.2877,4,Low
12.2,38.1061,-121.2877,5,Low
12.2,38.1061,-121.2877,6,None
12.2,38.1061,-121.2877,7,Low
958.6,34.0864,-116.5622,1,Low
958.6,34.0864,-116.5622,2,Low
958.6,34.0864,-116.5622,3,Medium
958.6,34.0864,-116.5622,4,Medium
958.6,34.0864,-116.5622,5,Medium
958.6,34.0864,-116.5622,6,High
958.6,34.0864,-116.5622,7,High
958.6,34.0864,-116.5622,8,High
958.6,34.0864,-116.5622,9,High
958.6,34.0864,-116.5622,10,High
958.6,34.0864,-116.5622,11,Medium
958.6,34.0864,-116.5622,12,Low
958.6,34.0864,-116.5622,1,Medium
958.6,34.0864,-116.5622,2,Low
958.6,34.0864,-116.5622,3,Medium
958.6,34.0864,-116.5622,4,Medium
958.6,34.0864,-116.5622,5,High
958.6,34.0864,-116.5622,6,High
958.6,34.0864,-116.5622,7,High
958.6,34.0864,-116.5622,8,High
958.6,34.0864,-116.5622,9,High
958.6,34.0864,-116.5622,10,High
958.6,34.0864,-116.5622,11,Medium
958.6,34.0864,-116.5622,12,Low
958.6,34.0864,-116.5622,1,Low
958.6,34.0864,-116.5622,2,Low
958.6,34.0864,-116.5622,3,Medium
958.6,34.0864,-116.5622,4,Medium
958.6,34.0864,-116.5622,5,High
958.6,34.0864,-116.5622,6,High
958.6,34.0864,-116.5622,7,High
958.6,34.0864,-116.5622,8,High
958.6,34.0864,-116.5622,9,High
958.6,34.0864,-116.5622,10,Medium
958.6,34.0864,-116.5622,11,Medium
958.6,34.0864,-116.5622,12,Low
958.6,34.0864,-116.5622,1,Medium
958.6,34.0864,-116.5622,2,Medium
958.6,34.0864,-116.5622,3,Medium
958.6,34.0864,-116.5622,4,Medium
958.6,34.0864,-116.5622,5,High
958.6,34.0864,-116.5622,6,High
958.6,34.0864,-116.5622,7,High
474.9,34.5225,-119.6822,1,None
474.9,34.5225,-119.6822,2,None
474.9,34.5225,-119.6822,3,None
474.9,34.5225,-119.6822,4,None
474.9,34.5225,-119.6822,5,None
474.9,34.5225,-119.6822,6,None
474.9,34.5225,-119.6822,7,None
474.9,34.5225,-119.6822,8,None
474.9,34.5225,-119.6822,9,None
474.9,34.5225,-119.6822,10,None
474.9,34.5225,-119.6822,11,None
474.9,34.5225,-119.6822,12,None
474.9,34.5225,-119.6822,1,None
474.9,34.5225,-119.6822,2,None
474.9,34.5225,-119.6822,3,None
474.9,34.5225,-119.6822,4,None
474.9,34.5225,-119.6822,5,None
474.9,34.5225,-119.6822,6,None
474.9,34.5225,-119.6822,7,None
474.9,34.5225,-119.6822,8,None
474.9,34.5225,-119.6822,9,None
474.9,34.5225,-119.6822,10,None
474.9,34.5225,-119.6822,11,None
474.9,34.5225,-119.6822,12,None
474.9,34.5225,-119.6822,1,None
474.9,34.5225,-119.6822,2,None
474.9,34.5225,-119.6822,3,None
474.9,34.5225,-119.6822,4,None
474.9,34.5225,-119.6822,5,None
474.9,34.5225,-119.6822,6,None
474.9,34.5225,-119.6822,7,None
474.9,34.5225,-119.6822,8,None
474.9,34.5225,-119.6822,9,None
474.9,34.5225,-119.6822,10,None
474.9,34.5225,-119.6822,11,None
474.9,34.5225,-119.6822,12,None
474.9,34.5225,-119.6822,1,None
474.9,34.5225,-119.6822,2,None
474.9,34.5225,-119.6822,3,None
474.9,34.5225,-119.6822,4,None
474.9,34.5225,-119.6822,5,None
474.9,34.5225,-119.6822,6,None
474.9,34.5225,-119.6822,7,None
35.1,35.3672,-120.8455,1,Medium
35.1,35.3672,-120.8455,2,Low
35.1,35.3672,-120.8455,3,Medium
35.1,35.3672,-120.8455,4,Medium
35.1,35.3672,-120.8455,5,Low
35.1,35.3672,-120.8455,6,Medium
35.1,35.3672,-120.8455,7,High
35.1,35.3672,-120.8455,8,High
35.1,35.3672,-120.8455,9,Medium
35.1,35.3672,-120.8455,10,High
35.1,35.3672,-120.8455,11,Medium
35.1,35.3672,-120.8455,12,Low
35.1,35.3672,-120.8455,1,Low
35.1,35.3672,-120.8455,2,None
35.1,35.3672,-120.8455,3,Low
35.1,35.3672,-120.8455,4,Medium
35.1,35.3672,-120.8455,5,Medium
35.1,35.3672,-120.8455,6,Medium
35.1,35.3672,-120.8455,7,High
35.1,35.3672,-120.8455,8,High
35.1,35.3672,-120.8455,9,Low
35.1,35.3672,-120.8455,10,High
35.1,35.3672,-120.8455,11,Medium
35.1,35.3672,-120.8455,12,Medium
35.1,35.3672,-120.8455,1,Medium
35.1,35.3672,-120.8455,2,None
35.1,35.3672,-120.8455,3,Medium
35.1,35.3672,-120.8455,4,Medium
35.1,35.3672,-120.8455,5,Medium
35.1,35.3672,-120.8455,6,Medium
35.1,35.3672,-120.8455,7,High
35.1,35.3672,-120.8455,8,Medium
35.1,35.3672,-120.8455,9,Medium
35.1,35.3672,-120.8455,10,Medium
35.1,35.3672,-120.8455,11,Medium
35.1,35.3672,-120.8455,12,Medium
35.1,35.3672,-120.8455,1,Medium
35.1,35.3672,-120.8455,2,Medium
35.1,35.3672,-120.8455,3,Medium
35.1,35.3672,-120.8455,4,Medium
36,35.367,-120.8447,5,Medium
36,35.367,-120.8447,6,Medium
36,35.367,-120.8447,7,High
29,34.6538,-120.4513,1,Low
29,34.6538,-120.4513,2,Low
29,34.6538,-120.4513,3,Low
29,34.6538,-120.4513,4,Low
29,34.6538,-120.4513,5,Low
29,34.6538,-120.4513,6,Medium
29,34.6538,-120.4513,7,Medium
29,34.6538,-120.4513,8,Medium
29,34.6538,-120.4513,9,Medium
29,34.6538,-120.4513,10,Medium
29,34.6538,-120.4513,11,Medium
29,34.6538,-120.4513,12,Low
29,34.6538,-120.4513,1,Medium
29,34.6538,-120.4513,2,Medium
29,34.6538,-120.4513,3,Medium
29,34.6538,-120.4513,4,Medium
29,34.6538,-120.4513,5,Medium
29,34.6538,-120.4513,6,Medium
29,34.6538,-120.4513,7,Medium
29,34.6538,-120.4513,8,Medium
22.9,34.6538,-120.4513,9,Medium
22.9,34.6538,-120.4513,10,Medium
22.9,34.6538,-120.4513,11,Medium
22.9,34.6538,-120.4513,12,Low
22.9,34.6538,-120.4513,1,Low
22.9,34.6538,-120.4513,2,Low
22.9,34.6538,-120.4513,3,Medium
22.9,34.6538,-120.4513,4,Medium
22.9,34.6538,-120.4513,5,Medium
22.9,34.6538,-120.4513,6,Medium
22.9,34.6538,-120.4513,7,Medium
22.9,34.6538,-120.4513,8,Medium
22.9,34.6538,-120.4513,9,Medium
22.9,34.6538,-120.4513,10,Medium
22.9,34.6538,-120.4513,11,Medium
